number,sharpe_ratio,calmar_ratio,total_return,datetime_start,datetime_complete,duration,params_bb_middlelines,params_bb_multiply,params_bb_timeperiod,params_channel_middlelines,params_channel_multiply,params_channel_timeperiod,params_fastk_period,params_lower_KDJ,params_slowd_matype,params_slowd_period,params_slowk_matype,params_slowk_period,params_upper_KDJ,system_attrs_nsga2:generation,state
865,0.9258964297931179,2.1411882869603907,1.3527191169334924,2023-11-29 20:42:48.446551,2023-11-29 20:42:48.730014,0 days 00:00:00.283463,1,2.1585932654494036,17,EMA,2.6252297212840032,44,7,15,1,3,1,3,83,14,COMPLETE
866,0.22620251248284035,0.18095077689811237,0.042349861104490995,2023-11-29 20:42:48.731011,2023-11-29 20:42:48.979621,0 days 00:00:00.248610,1,1.921125771932915,22,EMA,1.4219454540065912,51,10,24,2,5,1,4,90,14,COMPLETE
867,-0.4921255957870634,-0.19391990226127412,-0.1276416273725279,2023-11-29 20:42:48.980618,2023-11-29 20:42:49.252606,0 days 00:00:00.271988,2,2.724122348445352,17,WMA,2.6645735473248227,31,7,17,2,3,1,4,83,14,COMPLETE
868,,,,2023-11-29 20:42:49.253639,2023-11-29 20:42:49.506368,0 days 00:00:00.252729,1,2.951718010125258,47,EMA,2.6252297212840032,52,16,15,1,3,1,3,76,14,FAIL
869,0.7911843887329973,3.27164595850861,0.9690348659690267,2023-11-29 20:42:49.508364,2023-11-29 20:42:49.762065,0 days 00:00:00.253701,1,1.921125771932915,22,WMA,1.4219454540065912,52,16,30,1,5,1,3,77,14,COMPLETE
870,0.4002030594893572,0.49544727090840285,0.3535218719032156,2023-11-29 20:42:49.764058,2023-11-29 20:42:50.013529,0 days 00:00:00.249471,1,2.951718010125258,17,WMA,2.770570069085377,51,16,18,0,5,1,4,76,14,COMPLETE
871,0.6374659249805876,0.533919293950565,0.8713282914929076,2023-11-29 20:42:50.014527,2023-11-29 20:42:50.288701,0 days 00:00:00.274174,1,1.921125771932915,22,SMA,2.8444663661310803,51,16,24,0,4,1,4,84,14,COMPLETE
872,1.0955289745394572,2.6526372072116025,1.884707797587332,2023-11-29 20:42:50.289698,2023-11-29 20:42:50.572925,0 days 00:00:00.283227,1,1.921125771932915,22,EMA,2.1236610795256228,51,16,25,0,5,2,3,76,14,COMPLETE
873,-0.10977715841184321,-0.061663297885951755,-0.009863488388695173,2023-11-29 20:42:50.573922,2023-11-29 20:42:50.857023,0 days 00:00:00.283101,2,2.951718010125258,30,WMA,2.5551208924133264,25,10,25,2,5,2,3,87,14,COMPLETE
874,0.34147964123372254,0.28551652392519017,0.06747692695802641,2023-11-29 20:42:50.858056,2023-11-29 20:42:51.113590,0 days 00:00:00.255534,1,1.921125771932915,22,EMA,1.4219454540065912,52,14,24,2,3,1,4,83,14,COMPLETE
875,-0.021871605692297534,-0.019252615068085087,-0.009988486046517834,2023-11-29 20:42:51.115553,2023-11-29 20:42:51.378472,0 days 00:00:00.262919,1,1.921125771932915,17,EMA,1.4219454540065912,52,16,17,2,5,1,3,81,14,COMPLETE
876,0.8330858122504319,2.2378799300319394,1.0626616322586404,2023-11-29 20:42:51.379440,2023-11-29 20:42:51.658405,0 days 00:00:00.278965,1,2.951718010125258,22,EMA,2.8712708433722685,51,16,25,2,5,2,3,90,14,COMPLETE
877,0.5407327561778903,0.2852658040226238,0.26050803940439776,2023-11-29 20:42:51.659412,2023-11-29 20:42:51.926754,0 days 00:00:00.267342,2,1.921125771932915,22,EMA,1.583240413618315,16,14,10,1,3,1,5,83,14,COMPLETE
878,0.5325524315094221,4.558582305058052,0.51567416431585,2023-11-29 20:42:51.927762,2023-11-29 20:42:52.250610,0 days 00:00:00.322848,0,2.951718010125258,22,EMA,2.4261122990446102,57,13,24,2,5,2,3,90,15,COMPLETE
879,,,,2023-11-29 20:42:52.251575,2023-11-29 20:42:52.503637,0 days 00:00:00.252062,1,1.921125771932915,49,EMA,1.4219454540065912,52,16,17,0,4,1,4,76,15,FAIL
880,0.6960903068035492,2.7843450342033775,0.7808546905190125,2023-11-29 20:42:52.504632,2023-11-29 20:42:52.775479,0 days 00:00:00.270847,1,1.921125771932915,22,WMA,1.4219454540065912,52,7,12,1,5,1,3,84,15,COMPLETE
881,0.33604083664778234,0.27056879662008093,0.27762613379550855,2023-11-29 20:42:52.777443,2023-11-29 20:42:53.024408,0 days 00:00:00.246965,2,2.951718010125258,22,WMA,2.9011237128549165,48,16,30,0,5,1,3,76,15,COMPLETE
882,,,,2023-11-29 20:42:53.026372,2023-11-29 20:42:53.282269,0 days 00:00:00.255897,2,2.1585932654494036,56,WMA,2.6252297212840032,31,7,17,0,4,2,3,90,15,FAIL
883,0.6131848674011031,2.494970447899483,0.6360982746245256,2023-11-29 20:42:53.284295,2023-11-29 20:42:53.537651,0 days 00:00:00.253356,0,2.724122348445352,22,EMA,2.6645735473248227,59,16,17,2,4,1,3,76,15,COMPLETE
884,-0.3392545196971323,-0.15706571777759964,-0.04456711404576282,2023-11-29 20:42:53.538648,2023-11-29 20:42:53.842483,0 days 00:00:00.303835,2,2.724122348445352,17,EMA,2.6645735473248227,20,7,17,2,4,2,5,76,15,COMPLETE
885,0.5223362310559514,3.2687663100818245,0.500683835137578,2023-11-29 20:42:53.843480,2023-11-29 20:42:54.102372,0 days 00:00:00.258892,0,2.842616102793894,17,EMA,2.6252297212840032,43,7,17,2,5,1,4,90,15,COMPLETE
886,0.7409165721380764,2.766733908756746,0.8873403521411669,2023-11-29 20:42:54.104364,2023-11-29 20:42:54.375463,0 days 00:00:00.271099,2,1.8110159442235532,22,EMA,1.4219454540065912,43,7,17,0,4,1,4,83,15,COMPLETE
887,0.32032232470141647,0.28104310228298945,0.06158659244632659,2023-11-29 20:42:54.376501,2023-11-29 20:42:54.633289,0 days 00:00:00.256788,2,1.921125771932915,22,EMA,1.4219454540065912,51,16,24,1,5,2,4,90,15,COMPLETE
888,0.9166318458940186,0.9074780041651951,0.6653706247859159,2023-11-29 20:42:54.634250,2023-11-29 20:42:54.898827,0 days 00:00:00.264577,1,1.921125771932915,22,WMA,1.4219454540065912,52,16,30,1,5,1,4,83,15,COMPLETE
889,0.5235337001992922,3.2779676568370735,0.5023347524479604,2023-11-29 20:42:54.899899,2023-11-29 20:42:55.158810,0 days 00:00:00.258911,2,2.724122348445352,17,EMA,2.6252297212840032,52,7,26,0,3,2,3,76,15,COMPLETE
890,0.9468905239440704,1.23334584397837,0.3014456188472762,2023-11-29 20:42:55.159808,2023-11-29 20:42:55.425637,0 days 00:00:00.265829,2,1.921125771932915,22,WMA,1.4219454540065912,52,16,30,2,3,1,3,83,15,COMPLETE
891,0.8240259562623561,1.991007423134444,1.101209985560333,2023-11-29 20:42:55.426667,2023-11-29 20:42:55.687059,0 days 00:00:00.260392,2,2.1585932654494036,22,SMA,2.6853282202082984,51,7,25,0,3,2,3,90,15,COMPLETE
892,0.31558088090053693,0.13355744648928952,0.06292870484886393,2023-11-29 20:42:55.688056,2023-11-29 20:42:55.957885,0 days 00:00:00.269829,1,2.3313187723219206,24,WMA,1.583240413618315,52,16,30,0,4,2,5,76,15,COMPLETE
893,-0.10977715841184321,-0.061663297885951755,-0.009863488388695173,2023-11-29 20:42:55.958881,2023-11-29 20:42:56.213019,0 days 00:00:00.254138,2,2.951718010125258,22,WMA,2.5551208924133264,43,10,18,1,3,2,4,76,15,COMPLETE
894,0.6127116077096764,0.3796948195954983,0.5730978967637002,2023-11-29 20:42:56.215358,2023-11-29 20:42:56.492679,0 days 00:00:00.277321,2,2.1585932654494036,22,EMA,2.6853282202082984,16,14,24,2,3,1,4,77,15,COMPLETE
895,-0.3598471031771215,-0.18893236695466464,-0.03079108581960412,2023-11-29 20:42:56.494675,2023-11-29 20:42:56.759320,0 days 00:00:00.264645,2,2.3313187723219206,22,WMA,1.583240413618315,43,7,24,2,4,2,3,77,15,COMPLETE
896,,,,2023-11-29 20:42:56.760318,2023-11-29 20:42:57.036593,0 days 00:00:00.276275,2,2.951718010125258,22,EMA,1.4219454540065912,52,7,24,0,4,1,3,72,15,FAIL
897,1.0829229684247126,0.7583892030688035,1.1762515637430246,2023-11-29 20:42:57.038587,2023-11-29 20:42:57.300435,0 days 00:00:00.261848,1,1.921125771932915,22,WMA,2.303416665946659,52,16,11,0,5,2,4,90,15,COMPLETE
898,0.5235337001992922,3.2779676568370735,0.5023347524479604,2023-11-29 20:42:57.301432,2023-11-29 20:42:57.554618,0 days 00:00:00.253186,2,2.951718010125258,22,EMA,2.4261122990446102,52,7,26,0,3,1,3,76,15,COMPLETE
899,0.5310033936576148,4.533557257351411,0.5123503174642804,2023-11-29 20:42:57.556584,2023-11-29 20:42:57.816913,0 days 00:00:00.260329,2,2.951718010125258,22,EMA,2.6645735473248227,52,6,24,0,5,1,3,72,15,COMPLETE
900,0.5235337001992922,3.2779676568370735,0.5023347524479604,2023-11-29 20:42:57.817908,2023-11-29 20:42:58.076861,0 days 00:00:00.258953,2,2.1585932654494036,24,SMA,1.583240413618315,52,7,24,0,4,1,3,77,15,COMPLETE
901,0.5325524315094221,4.558582305058052,0.51567416431585,2023-11-29 20:42:58.077857,2023-11-29 20:42:58.340383,0 days 00:00:00.262526,1,2.951718010125258,22,EMA,2.4261122990446102,51,10,26,2,5,2,3,76,15,COMPLETE
902,1.3145856922719399,1.735208811037749,0.8889800780461681,2023-11-29 20:42:58.342347,2023-11-29 20:42:58.598796,0 days 00:00:00.256449,1,1.921125771932915,22,EMA,1.4219454540065912,22,16,11,0,4,1,4,86,15,COMPLETE
903,0.7464349577292752,0.6970325372092819,0.9575712549144023,2023-11-29 20:42:58.599824,2023-11-29 20:42:58.854410,0 days 00:00:00.254586,1,1.921125771932915,22,EMA,2.303416665946659,52,10,18,0,3,2,3,76,15,COMPLETE
904,0.43571043075513993,0.5447239237759383,0.408155515321655,2023-11-29 20:42:58.855408,2023-11-29 20:42:59.119203,0 days 00:00:00.263795,1,2.1585932654494036,17,EMA,2.509142572532487,44,7,24,0,3,1,4,83,15,COMPLETE
905,0.30281916430900185,0.34072370097335297,0.05752971345067295,2023-11-29 20:42:59.120201,2023-11-29 20:42:59.388223,0 days 00:00:00.268022,1,1.921125771932915,22,EMA,1.4219454540065912,52,7,25,2,5,1,4,90,15,COMPLETE
906,,,,2023-11-29 20:42:59.389189,2023-11-29 20:42:59.657544,0 days 00:00:00.268355,1,2.951718010125258,22,SMA,1.4219454540065912,51,16,25,2,4,1,3,83,15,FAIL
907,0.1100825936542402,0.0014807830271300949,0.004630093995033065,2023-11-29 20:42:59.659539,2023-11-29 20:42:59.921557,0 days 00:00:00.262018,0,1.3220148348179481,59,SMA,2.8444663661310803,52,7,24,0,5,2,3,83,15,COMPLETE
908,0.6415055894953213,5.443909825215932,0.6765302601904156,2023-11-29 20:42:59.923551,2023-11-29 20:43:00.205110,0 days 00:00:00.281559,0,2.724122348445352,17,EMA,2.6645735473248227,51,10,17,2,5,2,3,90,15,COMPLETE
909,0.19493625598111444,0.04022438094654181,0.08638603235997351,2023-11-29 20:43:00.206108,2023-11-29 20:43:00.476033,0 days 00:00:00.269925,2,1.0915083230429206,22,SMA,1.4219454540065912,57,16,24,1,3,1,4,76,15,COMPLETE
910,0.49760783516803,1.603216363117064,0.46964483703250665,2023-11-29 20:43:00.477028,2023-11-29 20:43:00.738437,0 days 00:00:00.261409,1,2.951718010125258,22,WMA,2.4261122990446102,52,10,25,0,5,1,3,90,15,COMPLETE
911,0.39111359174952126,0.240466114225293,0.36014056012406087,2023-11-29 20:43:00.739421,2023-11-29 20:43:01.001924,0 days 00:00:00.262503,2,2.2920454563844457,22,WMA,1.9937396873671722,43,16,17,1,4,2,3,76,15,COMPLETE
912,0.6062176535271854,0.5306881797910712,0.6909252265368625,2023-11-29 20:43:01.002921,2023-11-29 20:43:01.270236,0 days 00:00:00.267315,1,2.842616102793894,22,EMA,2.6252297212840032,22,20,11,0,5,2,3,86,15,COMPLETE
913,0.7145240689794404,1.31315053190943,0.8691725819914282,2023-11-29 20:43:01.271233,2023-11-29 20:43:01.542355,0 days 00:00:00.271122,0,1.921125771932915,22,EMA,1.9937396873671722,43,16,30,0,5,1,4,83,15,COMPLETE
914,0.2617659373022909,0.2114395977870858,0.04962629992546482,2023-11-29 20:43:01.543579,2023-11-29 20:43:01.802576,0 days 00:00:00.258997,1,1.921125771932915,22,EMA,1.4219454540065912,43,10,25,0,5,2,4,77,15,COMPLETE
915,0.22620251248284035,0.18095077689811237,0.042349861104490995,2023-11-29 20:43:01.803593,2023-11-29 20:43:02.077096,0 days 00:00:00.273503,1,1.921125771932915,22,EMA,1.4219454540065912,52,17,22,0,3,1,4,76,15,COMPLETE
916,0.04107743661174266,-0.027175799851121597,-0.08242604338088838,2023-11-29 20:43:02.079090,2023-11-29 20:43:02.351649,0 days 00:00:00.272559,2,1.0915083230429206,59,EMA,2.5551208924133264,43,10,28,2,4,2,4,79,15,COMPLETE
917,0.5235337001992922,3.2779676568370735,0.5023347524479604,2023-11-29 20:43:02.352989,2023-11-29 20:43:02.625734,0 days 00:00:00.272745,2,2.951718010125258,22,SMA,2.6853282202082984,51,7,25,2,3,1,3,90,15,COMPLETE
918,0.9760382448048749,0.8482224017970001,0.6131876688341125,2023-11-29 20:43:02.626729,2023-11-29 20:43:02.878767,0 days 00:00:00.252038,1,1.921125771932915,22,WMA,1.4219454540065912,22,16,30,1,5,1,4,83,15,COMPLETE
919,0.6778305158637591,1.2388384139224162,0.8076321027596578,2023-11-29 20:43:02.879764,2023-11-29 20:43:03.142130,0 days 00:00:00.262366,1,1.921125771932915,22,EMA,2.1236610795256228,51,14,24,0,4,1,3,83,15,COMPLETE
920,0.21218936084126963,0.13684279918757353,0.03951208965115626,2023-11-29 20:43:03.143125,2023-11-29 20:43:03.403954,0 days 00:00:00.260829,1,2.3313187723219206,22,WMA,1.583240413618315,43,7,10,0,5,2,5,71,15,COMPLETE
921,0.5019970045120876,0.7938730973895509,0.4889631298817986,2023-11-29 20:43:03.404982,2023-11-29 20:43:03.668483,0 days 00:00:00.263501,0,1.921125771932915,24,EMA,1.4219454540065912,44,14,24,0,4,1,3,70,15,COMPLETE
922,,,,2023-11-29 20:43:03.669527,2023-11-29 20:43:03.929924,0 days 00:00:00.260397,1,2.1585932654494036,40,WMA,1.4219454540065912,43,7,18,0,5,1,3,76,15,FAIL
923,0.4188232464901526,0.4869254848937283,0.08302270744770623,2023-11-29 20:43:03.932350,2023-11-29 20:43:04.184925,0 days 00:00:00.252575,2,2.1585932654494036,22,EMA,1.4219454540065912,43,7,22,0,3,1,4,76,15,COMPLETE
924,0.1472928742194809,0.012542658491721606,0.03678209531708106,2023-11-29 20:43:04.185890,2023-11-29 20:43:04.456265,0 days 00:00:00.270375,1,1.4096756601168083,22,WMA,2.6853282202082984,52,7,25,1,5,1,3,83,15,COMPLETE
925,0.6508587786225927,0.7130422573317502,0.7407998655845489,2023-11-29 20:43:04.457263,2023-11-29 20:43:04.738158,0 days 00:00:00.280895,2,1.921125771932915,22,EMA,1.9937396873671722,43,7,24,2,4,2,3,79,15,COMPLETE
926,0.9424491216609658,1.2674258968970364,1.62829989386673,2023-11-29 20:43:04.739166,2023-11-29 20:43:04.987861,0 days 00:00:00.248695,2,1.9907992911927217,24,WMA,2.6853282202082984,44,7,24,2,3,1,3,83,15,COMPLETE
927,0.49760783516803,1.603216363117064,0.46964483703250665,2023-11-29 20:43:04.988890,2023-11-29 20:43:05.243928,0 days 00:00:00.255038,0,2.951718010125258,22,EMA,2.691313704657832,51,10,17,2,5,2,3,90,15,COMPLETE
928,0.11451245783077604,0.03225175263875063,0.028301924258885974,2023-11-29 20:43:05.245891,2023-11-29 20:43:05.514931,0 days 00:00:00.269040,1,1.921125771932915,17,EMA,1.8512744722556922,52,16,18,0,5,1,5,76,15,COMPLETE
929,-0.007975313222711581,-0.013455778328349986,-0.006784565289386962,2023-11-29 20:43:05.515928,2023-11-29 20:43:05.786906,0 days 00:00:00.270978,1,1.921125771932915,17,EMA,1.4219454540065912,44,16,15,1,5,1,3,83,15,COMPLETE
930,0.831736304814772,0.7051185301293336,0.2690612701368869,2023-11-29 20:43:05.787903,2023-11-29 20:43:06.048229,0 days 00:00:00.260326,0,1.844339454430183,22,WMA,1.4219454540065912,52,16,30,0,4,1,4,83,15,COMPLETE
931,,,,2023-11-29 20:43:06.049225,2023-11-29 20:43:06.310888,0 days 00:00:00.261663,0,2.724122348445352,59,SMA,2.6645735473248227,57,7,24,0,5,1,4,79,15,FAIL
932,1.3145856922719399,1.735208811037749,0.8889800780461681,2023-11-29 20:43:06.312915,2023-11-29 20:43:06.590769,0 days 00:00:00.277854,1,1.921125771932915,22,EMA,1.4219454540065912,22,16,17,0,4,1,4,90,15,COMPLETE
933,0.5445870908929319,2.100226263421407,0.5370040159659902,2023-11-29 20:43:06.592764,2023-11-29 20:43:06.874592,0 days 00:00:00.281828,0,2.951718010125258,22,EMA,2.4261122990446102,52,20,24,0,3,2,3,90,15,COMPLETE
934,0.3676065399102397,0.2864613612356865,0.33026769859866306,2023-11-29 20:43:06.875592,2023-11-29 20:43:07.180437,0 days 00:00:00.304845,0,2.3973902575405326,17,WMA,2.6853282202082984,52,10,24,0,3,2,3,83,16,COMPLETE
935,0.7911843887329973,3.27164595850861,0.9690348659690267,2023-11-29 20:43:07.182432,2023-11-29 20:43:07.453861,0 days 00:00:00.271429,1,1.921125771932915,22,WMA,1.4219454540065912,52,16,30,1,5,1,3,76,16,COMPLETE
936,0.5325524315094221,4.558582305058052,0.51567416431585,2023-11-29 20:43:07.454856,2023-11-29 20:43:07.710786,0 days 00:00:00.255930,0,2.951718010125258,22,EMA,2.303416665946659,52,10,25,2,5,2,3,90,16,COMPLETE
937,0.5313713169762792,4.401251894418724,0.5140122408900649,2023-11-29 20:43:07.711784,2023-11-29 20:43:07.974117,0 days 00:00:00.262333,1,2.951718010125258,22,SMA,2.8712708433722685,52,14,30,1,5,2,3,76,16,COMPLETE
938,0.6600579359211738,0.8067388000429976,0.8733701068377167,2023-11-29 20:43:07.976112,2023-11-29 20:43:08.246581,0 days 00:00:00.270469,0,2.1585932654494036,17,WMA,2.6645735473248227,52,7,24,2,3,1,3,77,16,COMPLETE
939,1.131382099281936,2.4540364730863375,2.047664009743574,2023-11-29 20:43:08.247578,2023-11-29 20:43:08.513495,0 days 00:00:00.265917,1,1.921125771932915,22,EMA,2.303416665946659,52,16,25,0,5,2,4,90,16,COMPLETE
940,1.0604845179583418,1.058171119540756,2.0108550488111403,2023-11-29 20:43:08.514801,2023-11-29 20:43:08.778062,0 days 00:00:00.263261,2,2.1585932654494036,22,WMA,2.6853282202082984,52,10,25,0,5,1,3,77,16,COMPLETE
941,0.517233454879248,0.5329419701506458,0.017966872934224085,2023-11-29 20:43:08.780059,2023-11-29 20:43:09.072470,0 days 00:00:00.292411,0,2.1585932654494036,59,WMA,2.8444663661310803,57,13,24,0,3,2,4,70,16,COMPLETE
942,,,,2023-11-29 20:43:09.074463,2023-11-29 20:43:09.337592,0 days 00:00:00.263129,0,2.951718010125258,22,EMA,1.4219454540065912,22,7,12,2,5,2,3,84,16,FAIL
943,0.5004293306236057,0.6674042976228844,0.48491056422179296,2023-11-29 20:43:09.338590,2023-11-29 20:43:09.600700,0 days 00:00:00.262110,2,2.652372967747267,22,WMA,2.6853282202082984,52,7,22,0,3,1,4,77,16,COMPLETE
944,0.5310033936576148,4.533557257351411,0.5123503174642804,2023-11-29 20:43:09.601732,2023-11-29 20:43:09.867088,0 days 00:00:00.265356,2,2.951718010125258,17,EMA,2.6645735473248227,57,7,17,2,5,2,3,76,16,COMPLETE
945,0.5325524315094221,4.558582305058052,0.51567416431585,2023-11-29 20:43:09.868086,2023-11-29 20:43:10.148978,0 days 00:00:00.280892,1,2.951718010125258,22,EMA,2.4261122990446102,51,10,25,0,5,0,3,77,16,COMPLETE
946,,,,2023-11-29 20:43:10.150973,2023-11-29 20:43:10.423492,0 days 00:00:00.272519,2,2.951718010125258,22,EMA,1.4219454540065912,52,13,18,0,3,2,4,87,16,FAIL
947,,,,2023-11-29 20:43:10.425368,2023-11-29 20:43:10.687576,0 days 00:00:00.262208,0,2.951718010125258,22,SMA,1.4219454540065912,51,16,21,0,5,1,4,76,16,FAIL
948,0.5325524315094221,4.558582305058052,0.51567416431585,2023-11-29 20:43:10.688573,2023-11-29 20:43:10.945990,0 days 00:00:00.257417,0,2.951718010125258,22,SMA,2.4261122990446102,51,10,25,1,5,2,3,90,16,COMPLETE
949,0.4063146092346951,0.47801213103400036,0.07646734931790604,2023-11-29 20:43:10.946953,2023-11-29 20:43:11.218842,0 days 00:00:00.271889,1,1.921125771932915,22,EMA,1.4219454540065912,51,18,25,0,5,2,3,76,16,COMPLETE
950,0.53114698569893,2.8726425144063064,0.5138732411042034,2023-11-29 20:43:11.219838,2023-11-29 20:43:11.481373,0 days 00:00:00.261535,2,2.951718010125258,22,WMA,2.770570069085377,52,5,24,2,3,2,3,77,16,COMPLETE
951,-0.20678313839393342,-0.09812021362456148,-0.01608836226438413,2023-11-29 20:43:11.482879,2023-11-29 20:43:11.766039,0 days 00:00:00.283160,0,2.502343486210685,22,EMA,1.4219454540065912,52,7,17,2,5,1,3,76,16,COMPLETE
952,0.771294582949109,0.8353744357073646,0.14579194771094664,2023-11-29 20:43:11.768010,2023-11-29 20:43:12.093682,0 days 00:00:00.325672,2,1.921125771932915,22,WMA,1.4219454540065912,52,7,17,1,5,0,3,76,16,COMPLETE
953,0.6625972303594134,0.6537032371577259,0.97344359500232,2023-11-29 20:43:12.095677,2023-11-29 20:43:12.413428,0 days 00:00:00.317751,1,1.9068301392902303,22,EMA,2.303416665946659,20,16,22,0,3,2,3,90,16,COMPLETE
954,0.8544444371697283,0.7464807145190075,1.5997370907469253,2023-11-29 20:43:12.415437,2023-11-29 20:43:12.706228,0 days 00:00:00.290791,1,1.921125771932915,22,WMA,2.6252297212840032,22,19,18,0,5,2,3,76,16,COMPLETE
955,0.6484575985995149,5.810737068785039,0.6897053101424624,2023-11-29 20:43:12.707232,2023-11-29 20:43:12.976264,0 days 00:00:00.269032,2,2.3313187723219206,22,SMA,1.9937396873671722,43,7,17,2,4,2,3,83,16,COMPLETE
956,0.6066033535904632,1.9862235084771076,0.6256159133845065,2023-11-29 20:43:12.977262,2023-11-29 20:43:13.245867,0 days 00:00:00.268605,1,2.951718010125258,22,EMA,2.770570069085377,51,10,25,2,5,2,3,90,16,COMPLETE
957,0.7911843887329973,3.27164595850861,0.9690348659690267,2023-11-29 20:43:13.246864,2023-11-29 20:43:13.529341,0 days 00:00:00.282477,1,1.921125771932915,22,WMA,1.4219454540065912,52,16,30,1,5,1,3,77,16,COMPLETE
958,1.1637949794309246,1.2955889361936015,2.5472246113897707,2023-11-29 20:43:13.530339,2023-11-29 20:43:13.796237,0 days 00:00:00.265898,1,1.921125771932915,22,WMA,2.4261122990446102,52,16,30,2,5,1,4,76,16,COMPLETE
959,0.9533416149391765,0.6454311577858757,0.8388687534959874,2023-11-29 20:43:13.797234,2023-11-29 20:43:14.056570,0 days 00:00:00.259336,1,1.921125771932915,22,EMA,2.5551208924133264,52,16,18,0,5,0,3,76,16,COMPLETE
960,0.6136192490987025,0.6912041160084241,0.7199766467415799,2023-11-29 20:43:14.057567,2023-11-29 20:43:14.334401,0 days 00:00:00.276834,0,2.1585932654494036,17,EMA,2.6853282202082984,52,7,24,2,3,1,3,76,16,COMPLETE
961,0.5495125012401205,1.2602388309284682,0.10634486534698397,2023-11-29 20:43:14.335398,2023-11-29 20:43:14.623704,0 days 00:00:00.288306,0,2.1585932654494036,22,EMA,1.5660463813537744,44,7,15,2,3,1,3,90,16,COMPLETE
962,0.588709872360966,0.5788018937459418,0.09929604258644474,2023-11-29 20:43:14.624705,2023-11-29 20:43:14.896534,0 days 00:00:00.271829,1,2.1585932654494036,22,WMA,1.4219454540065912,52,7,24,2,5,1,3,77,16,COMPLETE
963,0.1108766571814173,0.07004081626286349,0.016783529861485534,2023-11-29 20:43:14.898528,2023-11-29 20:43:15.172400,0 days 00:00:00.273872,0,1.921125771932915,22,EMA,1.4219454540065912,22,7,24,2,5,2,4,83,16,COMPLETE
964,0.49760783516803,1.603216363117064,0.46964483703250665,2023-11-29 20:43:15.173366,2023-11-29 20:43:15.437752,0 days 00:00:00.264386,0,2.951718010125258,22,EMA,2.8712708433722685,52,10,25,2,5,2,3,90,16,COMPLETE
965,0.6598357159054704,2.566610899511053,0.7114579739443829,2023-11-29 20:43:15.439712,2023-11-29 20:43:15.724848,0 days 00:00:00.285136,0,2.724122348445352,17,EMA,2.6645735473248227,51,20,17,2,5,2,3,90,16,COMPLETE
966,-0.021871605692297534,-0.019252615068085087,-0.009988486046517834,2023-11-29 20:43:15.726209,2023-11-29 20:43:15.995248,0 days 00:00:00.269039,1,1.921125771932915,17,EMA,1.4219454540065912,44,16,11,1,3,1,3,86,16,COMPLETE
