number,sharpe_ratio,calmar_ratio,total_return,datetime_start,datetime_complete,duration,params_bb_middlelines,params_bb_multiply,params_bb_timeperiod,params_channel_middlelines,params_channel_multiply,params_channel_timeperiod,system_attrs_nsga2:generation,state
892,0.34669187240853144,0.19035067929399685,0.2846523958038064,2023-11-29 20:19:01.014419,2023-11-29 20:19:01.486695,0 days 00:00:00.472276,2,1.0982249699721076,11,WMA,2.685446882202678,30,15,COMPLETE
893,0.7164995937152149,0.5842516555496394,1.768735326342151,2023-11-29 20:19:01.487692,2023-11-29 20:19:02.073078,0 days 00:00:00.585386,0,1.8248951854265372,11,EMA,2.215826415402817,35,16,COMPLETE
894,0.7677089606360346,0.7133044792089731,2.0767171966058426,2023-11-29 20:19:02.074077,2023-11-29 20:19:02.633836,0 days 00:00:00.559759,0,1.8833387247604287,16,WMA,1.8413673091400447,35,16,COMPLETE
895,0.8017759301396736,0.6971027842463512,1.827275022299168,2023-11-29 20:19:02.634834,2023-11-29 20:19:03.557942,0 days 00:00:00.923108,0,2.0314606583494106,23,EMA,2.353479313545602,35,16,COMPLETE
896,1.10045704310771,1.2021945914430585,4.374436692150377,2023-11-29 20:19:03.561941,2023-11-29 20:19:04.304835,0 days 00:00:00.742894,2,1.8833387247604287,17,EMA,2.0873543358768982,38,16,COMPLETE
897,0.2551462737487169,0.06964197524407727,0.17770770111873163,2023-11-29 20:19:04.306800,2023-11-29 20:19:04.931276,0 days 00:00:00.624476,2,1.4896752672455618,10,WMA,1.8413673091400447,35,16,COMPLETE
898,0.20859451125849346,-0.01390203486846338,-0.03737252488855518,2023-11-29 20:19:04.932274,2023-11-29 20:19:05.412882,0 days 00:00:00.480608,1,1.8833387247604287,17,WMA,1.1500714956806186,55,16,COMPLETE
899,0.8870225482670907,1.0755457311412095,2.614814150574392,2023-11-29 20:19:05.413848,2023-11-29 20:19:06.044611,0 days 00:00:00.630763,0,1.8833387247604287,10,WMA,1.8413673091400447,33,16,COMPLETE
900,0.883904009878877,0.8698162779490349,2.8722470013644066,2023-11-29 20:19:06.046575,2023-11-29 20:19:06.616102,0 days 00:00:00.569527,0,1.8833387247604287,16,WMA,1.9081252166141134,45,16,COMPLETE
901,0.5052744442333313,0.33855783121234867,0.7467285869117695,2023-11-29 20:19:06.618085,2023-11-29 20:19:07.231339,0 days 00:00:00.613254,0,1.5099406851367188,20,EMA,1.8792502306773329,35,16,COMPLETE
902,-0.06870638702576429,-0.07047731657824646,-0.1735969064474429,2023-11-29 20:19:07.233334,2023-11-29 20:19:07.728259,0 days 00:00:00.494925,0,1.4401922904052193,16,WMA,2.420472800713621,30,16,COMPLETE
903,0.7542854960537662,0.46742430832938475,2.0327831366198046,2023-11-29 20:19:07.729289,2023-11-29 20:19:08.340814,0 days 00:00:00.611525,0,1.9418693743491882,17,SMA,1.7223010809529486,45,16,COMPLETE
904,0.836043337574047,0.6918922664155713,2.315283874448342,2023-11-29 20:19:08.341814,2023-11-29 20:19:08.963751,0 days 00:00:00.621937,2,1.8317427653580092,15,SMA,2.0873543358768982,38,16,COMPLETE
905,0.7215357802404931,0.6993020638140688,1.8356963526031809,2023-11-29 20:19:08.964790,2023-11-29 20:19:09.519356,0 days 00:00:00.554566,0,1.9418693743491882,16,WMA,2.2238723783688106,45,16,COMPLETE
906,-0.5079790286301258,-0.2222141596621376,-0.5794561218177277,2023-11-29 20:19:09.520323,2023-11-29 20:19:10.070375,0 days 00:00:00.550052,1,1.4401922904052193,11,WMA,2.420472800713621,30,16,COMPLETE
907,1.0561705207195313,1.16916290843842,4.165298206718953,2023-11-29 20:19:10.071342,2023-11-29 20:19:10.723796,0 days 00:00:00.652454,1,1.721957407597513,17,EMA,1.8767446415698397,33,16,COMPLETE
908,0.7591667337280686,0.6690144986575767,1.418595645783047,2023-11-29 20:19:10.724794,2023-11-29 20:19:11.432873,0 days 00:00:00.708079,1,2.300993380853249,25,SMA,2.0873543358768982,10,16,COMPLETE
909,0.29669083290714693,0.10755557662773906,0.26069036779766974,2023-11-29 20:19:11.434870,2023-11-29 20:19:12.109180,0 days 00:00:00.674310,0,1.8317427653580092,17,EMA,1.8413673091400447,14,16,COMPLETE
910,0.1740177558709637,-0.03838524887299659,-0.0916796058399143,2023-11-29 20:19:12.110145,2023-11-29 20:19:12.685662,0 days 00:00:00.575517,0,1.8248951854265372,11,WMA,1.1500714956806186,44,16,COMPLETE
911,0.8336211495173134,0.73124956265149,1.9603357236408039,2023-11-29 20:19:12.686662,2023-11-29 20:19:13.335828,0 days 00:00:00.649166,1,2.4207409171988923,34,WMA,2.215826415402817,54,16,COMPLETE
912,0.8577374908178363,0.8070361126174476,2.5921451599225414,2023-11-29 20:19:13.336793,2023-11-29 20:19:13.910920,0 days 00:00:00.574127,0,1.774844808294774,23,EMA,1.7198227018691623,37,16,COMPLETE
913,1.0705726458547622,0.8408479786894981,2.422083602561924,2023-11-29 20:19:13.911887,2023-11-29 20:19:14.509092,0 days 00:00:00.597205,1,1.4236903654433875,24,EMA,1.1544810312625282,55,16,COMPLETE
914,,,,2023-11-29 20:19:14.510096,2023-11-29 20:19:14.635765,0 days 00:00:00.125669,1,1.721957407597513,59,EMA,1.1544810312625282,33,16,FAIL
915,0.901001093388406,0.87238601665216,3.0020100684875213,2023-11-29 20:19:14.638757,2023-11-29 20:19:15.243445,0 days 00:00:00.604688,1,1.8833387247604287,17,EMA,1.930245121488161,33,16,COMPLETE
916,0.9076329318154065,0.8904856276846047,3.0342674566105394,2023-11-29 20:19:15.244437,2023-11-29 20:19:15.838197,0 days 00:00:00.593760,0,2.0314606583494106,23,EMA,1.8413673091400447,35,16,COMPLETE
917,0.5338897070381473,0.3734552593279767,0.9246088944181168,2023-11-29 20:19:15.839516,2023-11-29 20:19:16.394365,0 days 00:00:00.554849,2,1.4130968525218657,17,EMA,1.8767446415698397,33,16,COMPLETE
918,0.19051064364061798,0.021920980234190746,0.05621111432591789,2023-11-29 20:19:16.394365,2023-11-29 20:19:16.907704,0 days 00:00:00.513339,0,1.510077017776392,11,WMA,2.420472800713621,38,16,COMPLETE
919,-0.321030754135947,-0.1930136565628224,-0.3749429651861385,2023-11-29 20:19:16.907704,2023-11-29 20:19:17.603127,0 days 00:00:00.695423,0,2.690950824913652,11,WMA,1.8413673091400447,35,16,COMPLETE
920,0.7660757650893542,0.624741997659183,1.6079292997330337,2023-11-29 20:19:17.604118,2023-11-29 20:19:18.168738,0 days 00:00:00.564620,0,1.8317427653580092,11,WMA,1.8413673091400447,42,16,COMPLETE
921,0.9025798201525593,0.8410349124507422,2.422918148010845,2023-11-29 20:19:18.169708,2023-11-29 20:19:18.729427,0 days 00:00:00.559719,1,1.8833387247604287,16,WMA,1.7223010809529486,51,16,COMPLETE
922,0.5119084587466642,0.28386911129140413,0.9013514734291255,2023-11-29 20:19:18.730630,2023-11-29 20:19:19.260834,0 days 00:00:00.530204,0,1.8248951854265372,17,WMA,1.8413673091400447,35,16,COMPLETE
923,0.8994673687968804,0.7866614770651927,2.187019352948024,2023-11-29 20:19:19.261832,2023-11-29 20:19:19.788649,0 days 00:00:00.526817,0,2.0314606583494106,23,EMA,1.7349725082314393,35,16,COMPLETE
924,,,,2023-11-29 20:19:19.790640,2023-11-29 20:19:20.216590,0 days 00:00:00.425950,1,2.0314606583494106,56,EMA,2.215826415402817,31,16,FAIL
925,-0.193557997898064,-0.2124455332670976,-0.4875727123174277,2023-11-29 20:19:20.218554,2023-11-29 20:19:20.724347,0 days 00:00:00.505793,0,1.9418693743491882,11,WMA,1.3505188654193436,35,16,COMPLETE
926,0.6525681120044511,0.38423710760938246,1.530443488953866,2023-11-29 20:19:20.725317,2023-11-29 20:19:21.229053,0 days 00:00:00.503736,2,1.8317427653580092,23,EMA,1.5845256520866917,29,16,COMPLETE
927,0.7509324085565279,0.6623421870379035,1.9188829490039052,2023-11-29 20:19:21.230050,2023-11-29 20:19:21.727543,0 days 00:00:00.497493,0,1.0646745660591403,27,EMA,1.1265247796843285,33,16,COMPLETE
928,0.8765254049791718,0.8476018826864639,2.4523404270223317,2023-11-29 20:19:21.728571,2023-11-29 20:19:22.359814,0 days 00:00:00.631243,2,1.787297984953543,17,EMA,2.0873543358768982,30,16,COMPLETE
929,0.6153473139815918,0.34252073998256,1.3052278261547263,2023-11-29 20:19:22.360822,2023-11-29 20:19:22.950245,0 days 00:00:00.589423,0,2.0314606583494106,28,EMA,1.8767446415698397,37,16,COMPLETE
930,0.22681976125260747,0.10184523707148796,0.07859344941034778,2023-11-29 20:19:22.951274,2023-11-29 20:19:23.194041,0 days 00:00:00.242767,1,1.721957407597513,60,EMA,1.8767446415698397,34,16,COMPLETE
931,-0.014799237646368597,-0.07743771792380033,-0.14090625823140698,2023-11-29 20:19:23.196005,2023-11-29 20:19:23.737854,0 days 00:00:00.541849,0,1.332501495622459,28,EMA,1.8767446415698397,38,16,COMPLETE
932,-0.2840414740765624,-0.16570710429508093,-0.3264441694924553,2023-11-29 20:19:23.738851,2023-11-29 20:19:24.230224,0 days 00:00:00.491373,2,2.015550337601371,17,EMA,1.0244286047103377,38,16,COMPLETE
933,1.0705726458547622,0.8408479786894981,2.422083602561924,2023-11-29 20:19:24.231221,2023-11-29 20:19:24.757727,0 days 00:00:00.526506,1,1.4236903654433875,24,EMA,1.1544810312625282,55,16,COMPLETE
934,0.5757668442572179,0.45251246008334467,1.008875260153066,2023-11-29 20:19:24.759754,2023-11-29 20:19:25.311542,0 days 00:00:00.551788,1,1.4236903654433875,18,EMA,2.215826415402817,54,16,COMPLETE
935,0.2901013627129493,0.1344878952773416,0.21023299678721372,2023-11-29 20:19:25.312502,2023-11-29 20:19:25.959931,0 days 00:00:00.647429,0,1.8248951854265372,46,SMA,2.118667736002774,41,16,COMPLETE
936,0.7215357802404931,0.6993020638140688,1.8356963526031809,2023-11-29 20:19:25.960928,2023-11-29 20:19:26.472773,0 days 00:00:00.511845,0,1.9418693743491882,16,WMA,2.2238723783688106,45,16,COMPLETE
937,1.134126085492453,1.4094080512347247,5.848483709935172,2023-11-29 20:19:26.473770,2023-11-29 20:19:26.975730,0 days 00:00:00.501960,0,1.8833387247604287,17,EMA,1.930245121488161,38,16,COMPLETE
938,0.4177826566156883,0.16220916131495403,0.5047626001593852,2023-11-29 20:19:26.976727,2023-11-29 20:19:27.523049,0 days 00:00:00.546322,0,1.4236903654433875,10,EMA,1.3799140389164206,57,16,COMPLETE
939,,,,2023-11-29 20:19:27.525004,2023-11-29 20:19:27.637915,0 days 00:00:00.112911,0,2.457800952087101,31,WMA,1.1265247796843285,33,16,FAIL
940,-0.13674462129817644,-0.13971587648724734,-0.2490319158556116,2023-11-29 20:19:27.639876,2023-11-29 20:19:28.183517,0 days 00:00:00.543641,1,1.8833387247604287,11,WMA,2.6690056779460125,31,16,COMPLETE
941,,,,2023-11-29 20:19:28.184515,2023-11-29 20:19:28.285821,0 days 00:00:00.101306,2,2.4410696053342904,60,EMA,2.215826415402817,23,16,FAIL
942,0.5087675508224765,0.2386735638153388,0.8174272552045064,2023-11-29 20:19:28.287815,2023-11-29 20:19:28.830164,0 days 00:00:00.542349,0,1.4468595823579713,11,WMA,1.8413673091400447,35,16,COMPLETE
943,0.5701232296635569,0.4860396750378541,0.9652201499099994,2023-11-29 20:19:28.832161,2023-11-29 20:19:29.396498,0 days 00:00:00.564337,0,1.8248951854265372,34,EMA,2.2122876973694647,23,16,COMPLETE
944,,,,2023-11-29 20:19:29.397460,2023-11-29 20:19:30.037871,0 days 00:00:00.640411,0,1.4236903654433875,60,EMA,1.4746163869928044,23,16,FAIL
945,-0.131274672039839,-0.13624483596252376,-0.38976253740792854,2023-11-29 20:19:30.039835,2023-11-29 20:19:30.545319,0 days 00:00:00.505484,0,1.8833387247604287,11,WMA,1.008670657933463,35,16,COMPLETE
946,0.2591020021541143,0.04719215549404046,0.12181047453393547,2023-11-29 20:19:30.546322,2023-11-29 20:19:31.095366,0 days 00:00:00.549044,0,1.8833387247604287,11,WMA,1.8413673091400447,25,16,COMPLETE
947,0.2532540962772448,0.07118225623679071,0.18188387679224718,2023-11-29 20:19:31.096331,2023-11-29 20:19:31.688470,0 days 00:00:00.592139,2,1.8317427653580092,11,EMA,2.0873543358768982,33,16,COMPLETE
948,,,,2023-11-29 20:19:31.690464,2023-11-29 20:19:32.061634,0 days 00:00:00.371170,2,1.8248951854265372,50,EMA,1.7198227018691623,37,17,FAIL
949,0.7509874704727186,0.7611855150394485,1.7249920204155744,2023-11-29 20:19:32.063596,2023-11-29 20:19:32.630441,0 days 00:00:00.566845,0,1.8833387247604287,27,WMA,2.0873543358768982,38,17,COMPLETE
950,0.10870776099223924,-0.029354126811240274,-0.07981842553859536,2023-11-29 20:19:32.631476,2023-11-29 20:19:33.177601,0 days 00:00:00.546125,1,1.4236903654433875,16,EMA,1.7223010809529486,45,17,COMPLETE
951,0.34103084688688173,0.16725879975687385,0.3526636118939288,2023-11-29 20:19:33.178600,2023-11-29 20:19:33.702156,0 days 00:00:00.523556,0,2.0314606583494106,17,EMA,2.865560010368622,38,17,COMPLETE
952,1.252127505407063,1.4196680482799582,5.929187476034567,2023-11-29 20:19:33.702156,2023-11-29 20:19:34.276493,0 days 00:00:00.574337,1,1.4401922904052193,60,EMA,2.215826415402817,30,17,COMPLETE
953,0.2570871218372155,0.005245779767194209,0.02040339692206885,2023-11-29 20:19:34.277458,2023-11-29 20:19:34.758124,0 days 00:00:00.480666,0,2.712695157091285,23,WMA,1.7198227018691623,47,17,COMPLETE
954,0.40847534118898404,0.199017567884445,0.4125808211904538,2023-11-29 20:19:34.759192,2023-11-29 20:19:35.399369,0 days 00:00:00.640177,1,2.5199767293620052,11,EMA,1.1544810312625282,35,17,COMPLETE
955,0.47373689225470994,0.22715120087373608,0.6069049375988825,2023-11-29 20:19:35.400357,2023-11-29 20:19:36.039965,0 days 00:00:00.639608,1,2.4002209993949415,18,WMA,1.8413673091400447,29,17,COMPLETE
956,,,,2023-11-29 20:19:36.040992,2023-11-29 20:19:36.137228,0 days 00:00:00.096236,1,2.881598760947859,27,WMA,1.1265247796843285,45,17,FAIL
957,0.44903670531900153,0.2371304594195417,0.649535569452652,2023-11-29 20:19:36.138199,2023-11-29 20:19:36.728066,0 days 00:00:00.589867,0,1.8833387247604287,11,WMA,1.8413673091400447,27,17,COMPLETE
958,,,,2023-11-29 20:19:36.729034,2023-11-29 20:19:36.823811,0 days 00:00:00.094777,0,1.8833387247604287,57,WMA,1.7223010809529486,45,17,FAIL
959,-0.26106192242498577,-0.15325480390548546,-0.3788057908045955,2023-11-29 20:19:36.825804,2023-11-29 20:19:37.377283,0 days 00:00:00.551479,1,1.9422606032909253,27,WMA,2.8039028556525283,33,17,COMPLETE
960,0.8829359606302933,0.8205950277054654,2.6611775646197815,2023-11-29 20:19:37.378281,2023-11-29 20:19:37.847144,0 days 00:00:00.468863,1,1.8833387247604287,11,SMA,1.1500714956806186,35,17,COMPLETE
961,1.1062628094639733,1.207620333398956,4.409435683388656,2023-11-29 20:19:37.847144,2023-11-29 20:19:38.418090,0 days 00:00:00.570946,1,1.4401922904052193,60,WMA,2.420472800713621,30,17,COMPLETE
962,0.11757805186319716,-0.029434540194412846,-0.07514155439643871,2023-11-29 20:19:38.420085,2023-11-29 20:19:38.939360,0 days 00:00:00.519275,1,1.0982249699721076,24,EMA,1.1500714956806186,56,17,COMPLETE
963,,,,2023-11-29 20:19:38.940321,2023-11-29 20:19:39.041677,0 days 00:00:00.101356,2,1.8833387247604287,55,SMA,1.2286910271970624,38,17,FAIL
964,0.9313977715810873,0.7550651292352841,2.8548088888280407,2023-11-29 20:19:39.043625,2023-11-29 20:19:39.594958,0 days 00:00:00.551333,0,1.721957407597513,17,EMA,1.8767446415698397,33,17,COMPLETE
965,-0.0003463963779185181,-0.06240854061072386,-0.15408524857219846,2023-11-29 20:19:39.596920,2023-11-29 20:19:39.955144,0 days 00:00:00.358224,0,1.8833387247604287,42,WMA,1.5887744492022244,37,17,COMPLETE
966,0.33906457953581143,0.115154367486406,0.31470335560147106,2023-11-29 20:19:39.956994,2023-11-29 20:19:40.555420,0 days 00:00:00.598426,0,2.282108928764184,11,WMA,1.8413673091400447,45,17,COMPLETE
967,0.3394598259249705,0.17477520024682114,0.34233714013170796,2023-11-29 20:19:40.557412,2023-11-29 20:19:41.157993,0 days 00:00:00.600581,2,1.721957407597513,11,WMA,1.8413673091400447,35,17,COMPLETE
968,0.08323679223285224,-0.08446033590993293,-0.21004484010995214,2023-11-29 20:19:41.158993,2023-11-29 20:19:41.719988,0 days 00:00:00.560995,2,1.9236259879544961,17,EMA,1.3505188654193436,28,17,COMPLETE
969,0.1648060179668827,0.0013479024157198656,0.0031871448441827964,2023-11-29 20:19:41.721951,2023-11-29 20:19:42.238517,0 days 00:00:00.516566,0,1.7162706148571572,11,WMA,1.8413673091400447,25,17,COMPLETE
970,0.07218662069274094,-0.03827428437739111,-0.08077444543574713,2023-11-29 20:19:42.240479,2023-11-29 20:19:42.763399,0 days 00:00:00.522920,0,1.8317427653580092,28,EMA,2.766732118751686,38,17,COMPLETE
971,-0.042513065774202906,-0.0756933695581604,-0.15679645464432013,2023-11-29 20:19:42.765392,2023-11-29 20:19:43.208084,0 days 00:00:00.442692,0,1.4170578219878096,16,WMA,2.531973451526526,29,17,COMPLETE
972,-0.5042312756322702,-0.22230594291951797,-0.41259778771253197,2023-11-29 20:19:43.209086,2023-11-29 20:19:43.791279,0 days 00:00:00.582193,2,2.0314606583494106,11,WMA,2.935632565457393,37,17,COMPLETE
973,1.134126085492453,1.4094080512347247,5.848483709935172,2023-11-29 20:19:43.792276,2023-11-29 20:19:44.293880,0 days 00:00:00.501604,0,1.8833387247604287,17,EMA,1.930245121488161,38,17,COMPLETE
974,0.0022705085717971605,-0.12756773964583762,-0.27799003128460625,2023-11-29 20:19:44.294794,2023-11-29 20:19:44.849742,0 days 00:00:00.554948,0,2.1891737446325292,11,WMA,1.8413673091400447,35,17,COMPLETE
975,-0.5048632477098498,-0.21373853632112647,-0.5563785345110496,2023-11-29 20:19:44.850744,2023-11-29 20:19:45.383777,0 days 00:00:00.533033,0,1.0086776391662162,23,WMA,1.7198227018691623,37,17,COMPLETE
976,,,,2023-11-29 20:19:45.383777,2023-11-29 20:19:45.495189,0 days 00:00:00.111412,1,2.4207409171988923,52,WMA,2.2238723783688106,60,17,FAIL
977,0.8760941508091266,0.5634526464727531,2.081809725487088,2023-11-29 20:19:45.497140,2023-11-29 20:19:46.101186,0 days 00:00:00.604046,0,2.4002209993949415,16,EMA,2.2238723783688106,45,17,COMPLETE
978,1.1738406518608078,1.2458052273619493,4.661004550945352,2023-11-29 20:19:46.103148,2023-11-29 20:19:46.626636,0 days 00:00:00.523488,1,1.4622645671961683,27,EMA,1.1265247796843285,33,17,COMPLETE
979,0.8542599756593587,0.7472983018943922,2.0246006799200016,2023-11-29 20:19:46.627633,2023-11-29 20:19:47.205071,0 days 00:00:00.577438,2,1.8317427653580092,46,EMA,2.0873543358768982,38,17,COMPLETE
980,0.7349552974774104,0.5117969566949899,1.208977394114667,2023-11-29 20:19:47.206067,2023-11-29 20:19:47.810720,0 days 00:00:00.604653,2,1.4236903654433875,24,EMA,1.1544810312625282,55,17,COMPLETE
981,0.6985158038632897,0.5425250335787263,1.3351641533304268,2023-11-29 20:19:47.811683,2023-11-29 20:19:48.381906,0 days 00:00:00.570223,0,2.2201812638101135,17,EMA,1.930245121488161,38,17,COMPLETE
982,0.22681976125260747,0.10184523707148796,0.07859344941034778,2023-11-29 20:19:48.382902,2023-11-29 20:19:48.680374,0 days 00:00:00.297472,1,1.9418693743491882,56,WMA,2.215826415402817,45,17,COMPLETE
983,,,,2023-11-29 20:19:48.681768,2023-11-29 20:19:48.774585,0 days 00:00:00.092817,1,1.9418693743491882,50,EMA,1.7223010809529486,45,17,FAIL
984,0.1274737685409333,-0.01664785308985592,-0.0347544010106644,2023-11-29 20:19:48.776584,2023-11-29 20:19:49.319294,0 days 00:00:00.542710,0,1.721957407597513,10,WMA,2.047107185381064,33,17,COMPLETE
985,0.7311546881203225,0.6083550363781479,1.4310750957888478,2023-11-29 20:19:49.321256,2023-11-29 20:19:49.866652,0 days 00:00:00.545396,1,2.0314606583494106,23,WMA,1.8413673091400447,37,17,COMPLETE
986,0.6555137094334781,0.42485784694555256,1.5521106958209197,2023-11-29 20:19:49.868678,2023-11-29 20:19:50.394113,0 days 00:00:00.525435,0,1.8833387247604287,17,WMA,1.930245121488161,38,17,COMPLETE
987,0.8651614155658207,1.1032528563989574,2.14938618395805,2023-11-29 20:19:50.395079,2023-11-29 20:19:50.999355,0 days 00:00:00.604276,0,1.721957407597513,31,WMA,1.8767446415698397,33,17,COMPLETE
988,0.5167514030426908,0.30858956429702056,0.7966566736384354,2023-11-29 20:19:50.999355,2023-11-29 20:19:51.601347,0 days 00:00:00.601992,1,1.8248951854265372,11,WMA,1.8413673091400447,35,17,COMPLETE
989,-0.1437867608770301,-0.1312509214781172,-0.2593548915401273,2023-11-29 20:19:51.602345,2023-11-29 20:19:52.170759,0 days 00:00:00.568414,0,1.0982249699721076,42,WMA,1.7223010809529486,45,17,COMPLETE
990,0.7358536633164716,0.9606159842936391,1.4679022978209553,2023-11-29 20:19:52.171896,2023-11-29 20:19:52.704620,0 days 00:00:00.532724,2,1.721957407597513,31,WMA,1.8413673091400447,25,17,COMPLETE
991,,,,2023-11-29 20:19:52.705625,2023-11-29 20:19:52.803898,0 days 00:00:00.098273,2,2.4002209993949415,60,WMA,2.2238723783688106,30,17,FAIL
992,0.5115366262426861,0.3351297415586501,0.7318710611413928,2023-11-29 20:19:52.805861,2023-11-29 20:19:53.384487,0 days 00:00:00.578626,1,1.721957407597513,17,SMA,1.7223010809529486,28,17,COMPLETE
993,0.571093103940267,0.6091011507758199,0.9095151743835669,2023-11-29 20:19:53.386444,2023-11-29 20:19:53.929748,0 days 00:00:00.543304,1,1.4622645671961683,27,EMA,1.7510311967524403,33,17,COMPLETE
994,0.6007705387500112,0.42516956402450756,1.2927683168276565,2023-11-29 20:19:53.930719,2023-11-29 20:19:54.452278,0 days 00:00:00.521559,0,1.8248951854265372,16,WMA,1.8413673091400447,35,17,COMPLETE
