number,sharpe_ratio,profit factor,calmar_ratio,win rate,datetime_start,datetime_complete,duration,params_BBand_mult,params_BBand_window,params_OI_window_MA_f,params_OI_window_MA_s,system_attrs_nsga2:generation,state
887,2.80543064145998,1.9562672437302413,11.749856155906603,52.5,2023-12-06 10:21:23.349939,2023-12-06 10:21:23.548125,0 days 00:00:00.198186,2.467182800438116,48,64,144,17,COMPLETE
888,3.5035445147677353,2.192638304930818,13.855120437261666,54.166666666666664,2023-12-06 10:21:23.549036,2023-12-06 10:21:23.746009,0 days 00:00:00.196973,2.995500894740079,32,8,168,17,COMPLETE
889,3.3312997970740947,2.2637683114090343,15.61993601393836,55.00000000000001,2023-12-06 10:21:23.747126,2023-12-06 10:21:23.942139,0 days 00:00:00.195013,2.5338040278789333,60,8,168,17,COMPLETE
890,2.7015708578211433,1.9061322318975737,9.338864103971632,48.0,2023-12-06 10:21:23.943283,2023-12-06 10:21:24.138269,0 days 00:00:00.194986,2.467182800438116,28,8,216,17,COMPLETE
891,2.904914156276987,2.2409050456433888,13.600648551157178,55.55555555555556,2023-12-06 10:21:24.139262,2023-12-06 10:21:24.335074,0 days 00:00:00.195812,2.1912702122979324,60,8,208,17,COMPLETE
892,4.241341798608829,2.5023755480049283,23.9051780739458,46.93877551020408,2023-12-06 10:21:24.336141,2023-12-06 10:21:24.532365,0 days 00:00:00.196224,2.3647329319940793,48,8,112,17,COMPLETE
893,3.5744467164741303,2.406050929261522,21.55509416013146,49.122807017543856,2023-12-06 10:21:24.533383,2023-12-06 10:21:24.729683,0 days 00:00:00.196300,2.761397570548098,24,8,208,17,COMPLETE
894,3.7274061932054066,2.403340956113595,18.98857138134131,52.17391304347826,2023-12-06 10:21:24.730651,2023-12-06 10:21:24.925603,0 days 00:00:00.194952,2.995500894740079,48,8,168,17,COMPLETE
895,4.23715520123201,2.634313416934444,18.56888394406657,43.90243902439025,2023-12-06 10:21:24.926538,2023-12-06 10:21:25.120775,0 days 00:00:00.194237,2.302446459086621,60,8,132,17,COMPLETE
896,1.550336305410334,1.5809368124104743,4.1308977184964695,48.484848484848484,2023-12-06 10:21:25.121676,2023-12-06 10:21:25.315538,0 days 00:00:00.193862,2.8199356026749016,56,64,200,17,COMPLETE
897,2.9502432529123963,2.255312130509088,13.393412451546993,58.333333333333336,2023-12-06 10:21:25.316499,2023-12-06 10:21:25.512139,0 days 00:00:00.195640,2.4776220817084647,60,8,212,17,COMPLETE
898,3.2934941902265433,2.401930582090694,17.740245979086897,54.761904761904766,2023-12-06 10:21:25.513118,2023-12-06 10:21:25.838111,0 days 00:00:00.324993,2.467182800438116,48,8,200,17,COMPLETE
899,3.3312997970740947,2.2637683114090343,15.61993601393836,55.00000000000001,2023-12-06 10:21:25.838948,2023-12-06 10:21:26.037326,0 days 00:00:00.198378,2.467182800438116,60,8,168,17,COMPLETE
900,3.2934941902265433,2.401930582090694,17.740245979086897,54.761904761904766,2023-12-06 10:21:26.038295,2023-12-06 10:21:26.239282,0 days 00:00:00.200987,2.995500894740079,48,8,200,17,COMPLETE
901,3.969688521047969,2.232472454637142,20.598882527041706,48.148148148148145,2023-12-06 10:21:26.240260,2023-12-06 10:21:26.457389,0 days 00:00:00.217129,2.9154084588893077,24,72,132,17,COMPLETE
902,3.7274061932054066,2.403340956113595,18.98857138134131,52.17391304347826,2023-12-06 10:21:26.458447,2023-12-06 10:21:26.658428,0 days 00:00:00.199981,2.761397570548098,48,8,168,17,COMPLETE
903,4.06101795275277,2.572193537602254,18.466214870365327,45.0,2023-12-06 10:21:26.659396,2023-12-06 10:21:26.855915,0 days 00:00:00.196519,2.467182800438116,60,8,144,17,COMPLETE
904,2.9502432529123963,2.255312130509088,13.393412451546993,58.333333333333336,2023-12-06 10:21:26.857057,2023-12-06 10:21:27.052064,0 days 00:00:00.195007,2.862011270681046,60,8,212,17,COMPLETE
905,3.2934941902265433,2.401930582090694,17.740245979086897,54.761904761904766,2023-12-06 10:21:27.053190,2023-12-06 10:21:27.246995,0 days 00:00:00.193805,2.5338040278789333,48,8,200,17,COMPLETE
906,2.9502432529123963,2.255312130509088,13.393412451546993,58.333333333333336,2023-12-06 10:21:27.247904,2023-12-06 10:21:27.442903,0 days 00:00:00.194999,2.995500894740079,60,8,212,17,COMPLETE
907,3.9766146292309394,3.305462428183226,19.18576539250804,55.55555555555556,2023-12-06 10:21:27.443901,2023-12-06 10:21:27.639640,0 days 00:00:00.195739,2.1912702122979324,60,16,208,17,COMPLETE
908,2.9502432529123963,2.255312130509088,13.393412451546993,58.333333333333336,2023-12-06 10:21:27.640590,2023-12-06 10:21:27.833533,0 days 00:00:00.192943,2.5338040278789333,60,8,212,17,COMPLETE
909,3.100271539170567,2.1016556298887865,16.269702567892356,44.827586206896555,2023-12-06 10:21:27.834431,2023-12-06 10:21:28.027944,0 days 00:00:00.193513,2.995500894740079,24,8,172,17,COMPLETE
910,3.3312997970740947,2.2637683114090343,15.61993601393836,55.00000000000001,2023-12-06 10:21:28.028888,2023-12-06 10:21:28.221779,0 days 00:00:00.192891,2.995500894740079,60,8,168,17,COMPLETE
911,3.2934941902265433,2.401930582090694,17.740245979086897,54.761904761904766,2023-12-06 10:21:28.222764,2023-12-06 10:21:28.421529,0 days 00:00:00.198765,2.467182800438116,48,8,200,17,COMPLETE
912,3.3312997970740947,2.2637683114090343,15.61993601393836,55.00000000000001,2023-12-06 10:21:28.422440,2023-12-06 10:21:28.615721,0 days 00:00:00.193281,2.995500894740079,60,8,168,17,COMPLETE
913,4.290294796614367,2.370257509093135,29.465588554243485,45.16129032258064,2023-12-06 10:21:28.616608,2023-12-06 10:21:28.809714,0 days 00:00:00.193106,2.3647329319940793,24,8,144,17,COMPLETE
914,4.994968341201114,3.047495459221238,20.27574151564522,52.38095238095239,2023-12-06 10:21:28.810661,2023-12-06 10:21:29.003954,0 days 00:00:00.193293,2.8919519707080057,60,8,64,17,COMPLETE
915,1.3365840495763193,1.1836320934342353,4.157091050157435,39.63963963963964,2023-12-06 10:21:29.004831,2023-12-06 10:21:29.196939,0 days 00:00:00.192108,1.8328300104626511,32,8,208,17,COMPLETE
916,2.0245773357068395,1.4975742128387728,5.221952039570814,38.333333333333336,2023-12-06 10:21:29.197903,2023-12-06 10:21:29.391933,0 days 00:00:00.194030,2.2053875097592823,48,8,32,17,COMPLETE
917,2.9684996198426528,2.0562479960444633,12.203631507547108,46.15384615384615,2023-12-06 10:21:29.392883,2023-12-06 10:21:29.604768,0 days 00:00:00.211885,2.5338040278789333,28,8,168,17,COMPLETE
918,-1.0614330261852774,0.8679503218109087,-1.471882964988359,39.682539682539684,2023-12-06 10:21:29.605634,2023-12-06 10:21:29.799284,0 days 00:00:00.193650,1.8275566810461141,48,4,64,17,COMPLETE
919,3.5234250973639663,2.0341304071134534,12.636489282015273,41.30434782608695,2023-12-06 10:21:29.800408,2023-12-06 10:21:29.998996,0 days 00:00:00.198588,2.5338040278789333,60,36,64,17,COMPLETE
920,1.4799989364683037,1.2417587085993316,4.691868614949428,39.130434782608695,2023-12-06 10:21:30.000387,2023-12-06 10:21:30.225062,0 days 00:00:00.224675,1.8295689575177525,60,8,144,18,COMPLETE
921,3.6889418980583213,2.239430233511378,23.730525910608762,47.368421052631575,2023-12-06 10:21:30.225949,2023-12-06 10:21:30.418353,0 days 00:00:00.192404,2.2706723459447087,24,60,56,18,COMPLETE
922,2.3948401063805616,1.6066028930421108,8.27215349095351,35.38461538461539,2023-12-06 10:21:30.419311,2023-12-06 10:21:30.614189,0 days 00:00:00.194878,2.9154084588893077,24,72,80,18,COMPLETE
923,4.355441450240926,2.1820817993115167,27.394382130039475,45.45454545454545,2023-12-06 10:21:30.615172,2023-12-06 10:21:30.806365,0 days 00:00:00.191193,2.761397570548098,24,8,128,18,COMPLETE
924,1.8165891643830983,1.5489252572178847,3.9818681252492567,44.73684210526316,2023-12-06 10:21:30.807240,2023-12-06 10:21:30.999257,0 days 00:00:00.192017,2.5338040278789333,60,52,144,18,COMPLETE
925,,,,,2023-12-06 10:21:31.000213,2023-12-06 10:21:31.191981,0 days 00:00:00.191768,2.8732039458765017,4,8,112,18,FAIL
926,3.5744467164741303,2.406050929261522,21.55509416013146,49.122807017543856,2023-12-06 10:21:31.193175,2023-12-06 10:21:31.384857,0 days 00:00:00.191682,2.995500894740079,24,8,208,18,COMPLETE
927,2.205296932462137,1.827059065863107,8.374304789370441,52.77777777777778,2023-12-06 10:21:31.385937,2023-12-06 10:21:31.578290,0 days 00:00:00.192353,2.1912702122979324,64,8,208,18,COMPLETE
928,4.290294796614367,2.370257509093135,29.465588554243485,45.16129032258064,2023-12-06 10:21:31.579268,2023-12-06 10:21:31.769250,0 days 00:00:00.189982,2.564301123281164,24,8,144,18,COMPLETE
929,2.9502432529123963,2.255312130509088,13.393412451546993,58.333333333333336,2023-12-06 10:21:31.770150,2023-12-06 10:21:31.962142,0 days 00:00:00.191992,2.7357935270226985,60,8,212,18,COMPLETE
930,2.7793083913598764,1.9000060560801535,10.844322548816121,43.859649122807014,2023-12-06 10:21:31.963052,2023-12-06 10:21:32.152428,0 days 00:00:00.189376,2.115435073260573,20,8,212,18,COMPLETE
931,2.9502432529123963,2.255312130509088,13.393412451546993,58.333333333333336,2023-12-06 10:21:32.153320,2023-12-06 10:21:32.344717,0 days 00:00:00.191397,2.4200735711356405,60,8,212,18,COMPLETE
932,2.904914156276987,2.2409050456433888,13.600648551157178,55.55555555555556,2023-12-06 10:21:32.345694,2023-12-06 10:21:32.535572,0 days 00:00:00.189878,2.1912702122979324,60,8,208,18,COMPLETE
933,2.9502432529123963,2.255312130509088,13.393412451546993,58.333333333333336,2023-12-06 10:21:32.536526,2023-12-06 10:21:32.754580,0 days 00:00:00.218054,2.8561496949046274,60,8,212,18,COMPLETE
934,,,,,2023-12-06 10:21:32.755549,2023-12-06 10:21:32.948299,0 days 00:00:00.192750,2.894852412137333,4,64,156,18,FAIL
935,2.5983073453775254,1.9733861779449913,10.807211381103093,51.35135135135135,2023-12-06 10:21:32.949519,2023-12-06 10:21:33.140827,0 days 00:00:00.191308,2.008546356525023,60,8,176,18,COMPLETE
936,4.076895006153736,2.5041263997677703,16.820667962411108,41.86046511627907,2023-12-06 10:21:33.141713,2023-12-06 10:21:33.330690,0 days 00:00:00.188977,2.9264907519580117,60,8,116,18,COMPLETE
937,1.1289430676787162,1.194251720193637,3.984302360526865,37.3134328358209,2023-12-06 10:21:33.331579,2023-12-06 10:21:33.522258,0 days 00:00:00.190679,2.467182800438116,16,8,212,18,COMPLETE
938,4.532006644171762,2.4307041142087513,38.427230919480145,49.25373134328358,2023-12-06 10:21:33.523147,2023-12-06 10:21:33.712584,0 days 00:00:00.189437,2.3647329319940793,24,4,144,18,COMPLETE
939,4.586599930117098,2.318130326629577,32.86564486719809,44.776119402985074,2023-12-06 10:21:33.713627,2023-12-06 10:21:33.902540,0 days 00:00:00.188913,2.9154084588893077,24,8,132,18,COMPLETE
940,2.9502432529123963,2.255312130509088,13.393412451546993,58.333333333333336,2023-12-06 10:21:33.903451,2023-12-06 10:21:34.093950,0 days 00:00:00.190499,2.4776220817084647,60,8,212,18,COMPLETE
941,-2.214940041442876,0.803114153728142,-2.3155395827023884,28.22822822822823,2023-12-06 10:21:34.094938,2023-12-06 10:21:34.283106,0 days 00:00:00.188168,1.5131910109787814,4,28,64,18,COMPLETE
942,0.38292056577396777,1.0512360706130515,0.5132264628615304,43.05555555555556,2023-12-06 10:21:34.283990,2023-12-06 10:21:34.472662,0 days 00:00:00.188672,1.7492033102424398,60,28,212,18,COMPLETE
943,2.9502432529123963,2.255312130509088,13.393412451546993,58.333333333333336,2023-12-06 10:21:34.473582,2023-12-06 10:21:34.662948,0 days 00:00:00.189366,2.3647329319940793,60,8,212,18,COMPLETE
944,2.4142410532699152,1.9505755627934382,10.220201815654733,52.77777777777778,2023-12-06 10:21:34.663843,2023-12-06 10:21:34.854777,0 days 00:00:00.190934,2.1916601967104916,60,8,192,18,COMPLETE
945,3.3312997970740947,2.2637683114090343,15.61993601393836,55.00000000000001,2023-12-06 10:21:34.855763,2023-12-06 10:21:35.047068,0 days 00:00:00.191305,2.2437881877707504,60,8,168,18,COMPLETE
946,2.9502432529123963,2.255312130509088,13.393412451546993,58.333333333333336,2023-12-06 10:21:35.048085,2023-12-06 10:21:35.239815,0 days 00:00:00.191730,2.2437881877707504,60,8,212,18,COMPLETE
947,3.235773531419509,2.3984054113670696,17.859692353108418,50.98039215686274,2023-12-06 10:21:35.240927,2023-12-06 10:21:35.430644,0 days 00:00:00.189717,2.5338040278789333,24,32,212,18,COMPLETE
948,1.0021788715881144,1.2170908102970448,2.394704082537726,43.93939393939394,2023-12-06 10:21:35.431538,2023-12-06 10:21:35.629466,0 days 00:00:00.197928,1.8485612706617398,60,60,196,18,COMPLETE
949,1.5301696094125734,1.5782847467014702,4.251306537007553,57.14285714285714,2023-12-06 10:21:35.630485,2023-12-06 10:21:35.820536,0 days 00:00:00.190051,2.467182800438116,48,68,200,18,COMPLETE
950,2.122487784021193,1.8800884081137352,7.571469725964989,45.714285714285715,2023-12-06 10:21:35.821576,2023-12-06 10:21:36.011093,0 days 00:00:00.189517,2.0879846816490493,60,32,212,18,COMPLETE
951,3.6422247277606274,2.1099056388416177,19.417262689493903,50.0,2023-12-06 10:21:36.012071,2023-12-06 10:21:36.349231,0 days 00:00:00.337160,2.218610976731267,24,16,144,18,COMPLETE
952,4.06101795275277,2.572193537602254,18.466214870365327,45.0,2023-12-06 10:21:36.350225,2023-12-06 10:21:36.552586,0 days 00:00:00.202361,2.1912702122979324,60,8,144,18,COMPLETE
953,4.0194013901329635,2.124001472966872,26.407963696798408,48.484848484848484,2023-12-06 10:21:36.553643,2023-12-06 10:21:36.752775,0 days 00:00:00.199132,2.9154084588893077,24,12,132,18,COMPLETE
954,-0.3922073167480506,0.8771074257946074,-0.7530278021174018,45.0,2023-12-06 10:21:36.753914,2023-12-06 10:21:36.950279,0 days 00:00:00.196365,2.2437881877707504,36,44,212,18,COMPLETE
955,4.994968341201114,3.047495459221238,20.27574151564522,52.38095238095239,2023-12-06 10:21:36.951421,2023-12-06 10:21:37.150861,0 days 00:00:00.199440,2.5338040278789333,60,8,64,18,COMPLETE
956,2.450792100817102,1.9144504133737912,9.915982272223458,52.63157894736842,2023-12-06 10:21:37.151761,2023-12-06 10:21:37.346698,0 days 00:00:00.194937,2.4200735711356405,56,8,212,18,COMPLETE
957,,,,,2023-12-06 10:21:37.347596,2023-12-06 10:21:37.546495,0 days 00:00:00.198899,2.768373578677521,32,64,64,18,FAIL
958,3.175326271173033,1.9841981118570802,12.843792581847733,44.44444444444444,2023-12-06 10:21:37.548031,2023-12-06 10:21:37.746725,0 days 00:00:00.198694,2.302446459086621,28,20,132,18,COMPLETE
959,2.141476829947031,1.8724162942556775,7.57534117397189,51.42857142857142,2023-12-06 10:21:37.747736,2023-12-06 10:21:37.946118,0 days 00:00:00.198382,2.9425528575008846,60,28,212,18,COMPLETE
960,4.241341798608829,2.5023755480049283,23.9051780739458,46.93877551020408,2023-12-06 10:21:37.947031,2023-12-06 10:21:38.142386,0 days 00:00:00.195355,2.3647329319940793,48,8,112,18,COMPLETE
961,3.805818804634113,2.035093675480345,10.381577278099721,45.28301886792453,2023-12-06 10:21:38.143266,2023-12-06 10:21:38.341203,0 days 00:00:00.197937,2.862011270681046,48,8,64,18,COMPLETE
962,2.904914156276987,2.2409050456433888,13.600648551157178,55.55555555555556,2023-12-06 10:21:38.342177,2023-12-06 10:21:38.538977,0 days 00:00:00.196800,2.7357935270226985,60,8,208,18,COMPLETE
963,1.8463523377725404,1.3175933343118162,6.665926659836946,41.935483870967744,2023-12-06 10:21:38.540041,2023-12-06 10:21:38.754381,0 days 00:00:00.214340,1.8340492639486534,56,8,144,18,COMPLETE
964,2.3553867720884187,1.3950697163501413,6.2453850970406695,43.58974358974359,2023-12-06 10:21:38.755349,2023-12-06 10:21:38.955163,0 days 00:00:00.199814,2.2437881877707504,20,8,64,18,COMPLETE
965,1.9717436636312655,1.6487374273837772,6.924072752427786,50.0,2023-12-06 10:21:38.956084,2023-12-06 10:21:39.153168,0 days 00:00:00.197084,2.761397570548098,48,52,164,18,COMPLETE
966,-0.12182344759265148,0.9174719348095195,-0.409936688834654,40.0,2023-12-06 10:21:39.154263,2023-12-06 10:21:39.348633,0 days 00:00:00.194370,2.5338040278789333,60,64,44,18,COMPLETE
967,4.06101795275277,2.572193537602254,18.466214870365327,45.0,2023-12-06 10:21:39.349558,2023-12-06 10:21:39.548259,0 days 00:00:00.198701,2.6306113963197406,60,8,144,18,COMPLETE
968,2.6706252919824283,1.9996227367784354,11.409973640603425,48.78048780487805,2023-12-06 10:21:39.549170,2023-12-06 10:21:39.746752,0 days 00:00:00.197582,2.467182800438116,48,8,184,18,COMPLETE
969,2.055012258769243,1.8222162499496426,7.288456597758664,48.57142857142857,2023-12-06 10:21:39.747686,2023-12-06 10:21:39.951243,0 days 00:00:00.203557,2.337000599616312,60,28,208,18,COMPLETE
970,3.2934941902265433,2.401930582090694,17.740245979086897,54.761904761904766,2023-12-06 10:21:39.952240,2023-12-06 10:21:40.148898,0 days 00:00:00.196658,2.467182800438116,48,8,200,18,COMPLETE
971,3.4311513223011425,2.3438255179174106,19.617569352285507,50.0,2023-12-06 10:21:40.149806,2023-12-06 10:21:40.346051,0 days 00:00:00.196245,2.995500894740079,60,4,168,18,COMPLETE
972,2.80543064145998,1.9562672437302413,11.749856155906603,52.5,2023-12-06 10:21:40.346938,2023-12-06 10:21:40.540989,0 days 00:00:00.194051,2.7835303247580603,48,64,144,18,COMPLETE
973,3.9181315004152384,2.380922062147527,24.1361267209299,52.83018867924528,2023-12-06 10:21:40.541916,2023-12-06 10:21:40.766543,0 days 00:00:00.224627,2.8199356026749016,24,64,144,19,COMPLETE
974,4.303451864528695,2.0184979825787788,31.20336330435056,44.44444444444444,2023-12-06 10:21:40.767436,2023-12-06 10:21:40.963690,0 days 00:00:00.196254,2.8306414474750996,28,8,96,19,COMPLETE
975,3.2698462412801526,1.6454543625154536,10.378304255451983,40.78947368421053,2023-12-06 10:21:40.964636,2023-12-06 10:21:41.158673,0 days 00:00:00.194037,2.3647329319940793,24,4,64,19,COMPLETE
976,-2.1015413385473534,0.4743603956767633,-2.1979374564040333,24.137931034482758,2023-12-06 10:21:41.159604,2023-12-06 10:21:41.355182,0 days 00:00:00.195578,2.4200735711356405,60,52,28,19,COMPLETE
977,2.652531506429106,1.8532077037784478,8.451255398332474,45.23809523809524,2023-12-06 10:21:41.356084,2023-12-06 10:21:41.555271,0 days 00:00:00.199187,2.6306113963197406,48,32,144,19,COMPLETE
978,,,,,2023-12-06 10:21:41.556293,2023-12-06 10:21:41.760884,0 days 00:00:00.204591,2.2437881877707504,4,8,212,19,FAIL
979,4.166684673862348,2.4432311315196764,17.065686930975843,50.0,2023-12-06 10:21:41.762123,2023-12-06 10:21:41.959708,0 days 00:00:00.197585,2.761397570548098,48,8,60,19,COMPLETE
980,3.8301907838341616,2.2578856512539174,21.79254704420919,46.03174603174603,2023-12-06 10:21:41.960706,2023-12-06 10:21:42.156592,0 days 00:00:00.195886,2.4776220817084647,24,8,160,19,COMPLETE
981,4.07599297633578,2.457817763479917,17.169470521357006,41.46341463414634,2023-12-06 10:21:42.157682,2023-12-06 10:21:42.352877,0 days 00:00:00.195195,2.9154084588893077,60,8,124,19,COMPLETE
982,2.8650316302236005,2.004895194542776,10.326251501982645,48.0,2023-12-06 10:21:42.353879,2023-12-06 10:21:42.550426,0 days 00:00:00.196547,2.5338040278789333,28,8,212,19,COMPLETE
983,1.1779665069208323,1.2186231516100998,3.8385929298161754,47.5,2023-12-06 10:21:42.551362,2023-12-06 10:21:42.746036,0 days 00:00:00.194674,1.9343403954118588,60,8,212,19,COMPLETE
984,2.736853974469088,1.481091421217844,5.8184112238178605,42.42424242424242,2023-12-06 10:21:42.747065,2023-12-06 10:21:42.940870,0 days 00:00:00.193805,2.5338040278789333,28,8,64,19,COMPLETE
985,4.586599930117098,2.318130326629577,32.86564486719809,44.776119402985074,2023-12-06 10:21:42.941758,2023-12-06 10:21:43.140480,0 days 00:00:00.198722,2.9154084588893077,24,8,132,19,COMPLETE
986,1.3760524216584678,1.3179107126068825,2.907564156865237,42.22222222222222,2023-12-06 10:21:43.141434,2023-12-06 10:21:43.336044,0 days 00:00:00.194610,2.3479706640957825,40,8,212,19,COMPLETE
987,0.8821527234027049,1.1065359560962003,1.3599590089554805,37.34939759036144,2023-12-06 10:21:43.336953,2023-12-06 10:21:43.531616,0 days 00:00:00.194663,2.8919519707080057,12,8,112,19,COMPLETE
