number,sharpe_ratio,profit factor,calmar_ratio,win rate,datetime_start,datetime_complete,duration,params_BBand_mult,params_BBand_window,params_OI_window_MA_f,params_OI_window_MA_s,params_OI_window_rank,params_OI_window_rank_MA,params_RV_period,params_RV_window,system_attrs_nsga2:generation,state
877,3.412979897529711,3.091175129180718,22.369890266687985,52.083333333333336,2023-12-05 23:56:55.551821,2023-12-05 23:56:55.775398,0 days 00:00:00.223577,2.9394641823700813,24,44,176,36,180,144,12,17,COMPLETE
878,1.5352289973403546,1.6461561648362264,4.296278722545153,47.05882352941176,2023-12-05 23:56:55.776576,2023-12-05 23:56:56.000517,0 days 00:00:00.223941,2.095051337347122,24,24,176,72,216,24,32,17,COMPLETE
879,1.4705354747801247,1.418277416153771,4.438791020237195,47.74774774774775,2023-12-05 23:56:56.001602,2023-12-05 23:56:56.220302,0 days 00:00:00.218700,2.095051337347122,24,20,176,16,192,96,12,17,COMPLETE
880,,,,,2023-12-05 23:56:56.221219,2023-12-05 23:56:56.441243,0 days 00:00:00.220024,2.095051337347122,4,36,156,32,120,120,12,17,FAIL
881,3.1997486185306347,2.594461977201788,22.918221382741464,49.532710280373834,2023-12-05 23:56:56.442443,2023-12-05 23:56:56.650348,0 days 00:00:00.207905,2.095051337347122,24,20,176,72,108,144,12,17,COMPLETE
882,2.1874224651940075,2.195073830288157,7.4212672687008565,36.76470588235294,2023-12-05 23:56:56.651234,2023-12-05 23:56:56.865267,0 days 00:00:00.214033,2.9394641823700813,48,56,176,32,168,120,12,17,COMPLETE
883,0.6441762765439528,1.1322597569805806,1.1025308812482786,34.78260869565217,2023-12-05 23:56:56.866248,2023-12-05 23:56:57.081718,0 days 00:00:00.215470,2.9394641823700813,24,24,152,32,192,72,32,17,COMPLETE
884,2.4953434511543793,2.097835271471552,7.391877179976002,50.602409638554214,2023-12-05 23:56:57.083061,2023-12-05 23:56:57.298641,0 days 00:00:00.215580,2.4994054890807345,52,16,208,52,12,144,12,17,COMPLETE
885,3.112151341535964,2.390348445082906,20.38345591618291,48.62385321100918,2023-12-05 23:56:57.299644,2023-12-05 23:56:57.521539,0 days 00:00:00.221895,2.9394641823700813,24,24,168,48,180,120,12,17,COMPLETE
886,1.814690286355235,1.6729431308137044,4.560798123420896,43.02325581395349,2023-12-05 23:56:57.522723,2023-12-05 23:56:57.731867,0 days 00:00:00.209144,2.9394641823700813,40,20,176,36,36,144,12,17,COMPLETE
887,3.277804619723335,2.563686892660825,22.59676804423742,50.0,2023-12-05 23:56:57.732819,2023-12-05 23:56:57.940872,0 days 00:00:00.208053,2.095051337347122,24,20,176,44,36,120,12,17,COMPLETE
888,3.23729803534991,2.687407027154061,23.823469496612265,50.476190476190474,2023-12-05 23:56:57.941836,2023-12-05 23:56:58.152146,0 days 00:00:00.210310,2.9394641823700813,24,20,184,32,216,120,12,17,COMPLETE
889,2.523566519633852,2.559893503051276,8.902575769859867,52.94117647058824,2023-12-05 23:56:58.153326,2023-12-05 23:56:58.366992,0 days 00:00:00.213666,2.7348814902385596,24,64,168,36,192,24,32,17,COMPLETE
890,2.1845525142205746,2.1533888180799976,8.463596665397539,50.0,2023-12-05 23:56:58.367977,2023-12-05 23:56:58.592070,0 days 00:00:00.224093,2.095051337347122,52,36,176,36,192,120,12,17,COMPLETE
891,0.0005408973069360245,0.9738578389397635,-0.1369486460095859,31.666666666666664,2023-12-05 23:56:58.593292,2023-12-05 23:56:58.815205,0 days 00:00:00.221913,2.9394641823700813,24,20,12,32,12,120,12,17,COMPLETE
892,3.412979897529711,3.091175129180718,22.369890266687985,52.083333333333336,2023-12-05 23:56:58.816262,2023-12-05 23:56:59.042611,0 days 00:00:00.226349,2.9394641823700813,24,44,176,36,96,144,12,17,COMPLETE
893,-1.2945240661371293,0.5618492773320379,-1.4939639163677525,32.758620689655174,2023-12-05 23:56:59.043551,2023-12-05 23:56:59.266567,0 days 00:00:00.223016,2.316801083709228,68,64,16,16,204,72,12,17,COMPLETE
894,1.4705354747801247,1.418277416153771,4.438791020237195,47.74774774774775,2023-12-05 23:56:59.267793,2023-12-05 23:56:59.486837,0 days 00:00:00.219044,2.095051337347122,24,20,176,44,36,96,12,17,COMPLETE
895,2.378884586083187,2.392585416977978,9.930174820787341,52.85714285714286,2023-12-05 23:56:59.487862,2023-12-05 23:56:59.701853,0 days 00:00:00.213991,2.9394641823700813,52,36,176,36,12,144,12,17,COMPLETE
896,1.2328543037487145,1.2889904788377484,2.5336508190495595,42.27642276422765,2023-12-05 23:56:59.702821,2023-12-05 23:56:59.912864,0 days 00:00:00.210043,2.095051337347122,24,20,176,32,60,120,24,17,COMPLETE
897,1.193441559032456,1.3861667169977225,3.2945887073602296,49.504950495049506,2023-12-05 23:56:59.913982,2023-12-05 23:57:00.127604,0 days 00:00:00.213622,2.095051337347122,24,20,184,32,36,24,12,17,COMPLETE
898,,,,,2023-12-05 23:57:00.132033,2023-12-05 23:57:00.345667,0 days 00:00:00.213634,2.7348814902385596,4,64,200,32,12,144,32,17,FAIL
899,,,,,2023-12-05 23:57:00.346888,2023-12-05 23:57:00.561993,0 days 00:00:00.215105,2.9394641823700813,4,20,176,32,36,120,12,17,FAIL
900,3.277804619723335,2.563686892660825,22.59676804423742,50.0,2023-12-05 23:57:00.563219,2023-12-05 23:57:00.767890,0 days 00:00:00.204671,2.095051337347122,24,20,176,36,204,120,12,17,COMPLETE
901,3.412979897529711,3.091175129180718,22.369890266687985,52.083333333333336,2023-12-05 23:57:00.768861,2023-12-05 23:57:00.974651,0 days 00:00:00.205790,2.9394641823700813,24,44,176,36,12,144,12,17,COMPLETE
902,3.277804619723335,2.563686892660825,22.59676804423742,50.0,2023-12-05 23:57:00.975834,2023-12-05 23:57:01.180658,0 days 00:00:00.204824,2.9394641823700813,24,20,176,44,36,120,12,17,COMPLETE
903,2.495104496071784,2.28899176362594,10.06453899094319,48.75,2023-12-05 23:57:01.181665,2023-12-05 23:57:01.385949,0 days 00:00:00.204284,2.9864708980999026,52,20,176,32,168,144,12,17,COMPLETE
904,0.35184206499163906,1.073336509522333,0.4698546717543579,35.39823008849557,2023-12-05 23:57:01.386963,2023-12-05 23:57:01.592462,0 days 00:00:00.205499,2.095051337347122,24,20,176,32,192,120,56,17,COMPLETE
905,3.277804619723335,2.563686892660825,22.59676804423742,50.0,2023-12-05 23:57:01.593450,2023-12-05 23:57:01.799180,0 days 00:00:00.205730,2.095051337347122,24,20,176,32,192,120,12,17,COMPLETE
906,0.4918829781960616,1.0872023353992704,0.6221487953244168,36.885245901639344,2023-12-05 23:57:01.800131,2023-12-05 23:57:02.008626,0 days 00:00:00.208495,2.7348814902385596,24,20,176,32,192,120,32,17,COMPLETE
907,3.218680508024962,2.605824784647122,22.906645585587558,50.48543689320388,2023-12-05 23:57:02.009721,2023-12-05 23:57:02.215592,0 days 00:00:00.205871,2.095051337347122,24,24,176,36,216,120,12,17,COMPLETE
908,-0.22764575039895463,0.8891510511497551,-0.3908354401186114,36.11111111111111,2023-12-05 23:57:02.216776,2023-12-05 23:57:02.449910,0 days 00:00:00.233134,2.095051337347122,52,36,88,32,120,72,12,17,COMPLETE
909,1.3415462910512899,1.4150719412217867,4.094517728526573,44.79166666666667,2023-12-05 23:57:02.451041,2023-12-05 23:57:02.657123,0 days 00:00:00.206082,2.7348814902385596,24,64,168,32,192,24,12,17,COMPLETE
910,1.4705354747801247,1.418277416153771,4.438791020237195,47.74774774774775,2023-12-05 23:57:02.658108,2023-12-05 23:57:02.863266,0 days 00:00:00.205158,2.095051337347122,24,20,176,12,192,96,12,17,COMPLETE
911,1.7172369410243806,1.6088230303529039,4.345771315762959,41.86046511627907,2023-12-05 23:57:02.864267,2023-12-05 23:57:03.068892,0 days 00:00:00.204625,2.9394641823700813,8,44,176,36,216,144,12,17,COMPLETE
912,1.3415462910512899,1.4150719412217867,4.094517728526573,44.79166666666667,2023-12-05 23:57:03.069909,2023-12-05 23:57:03.275195,0 days 00:00:00.205286,2.7348814902385596,24,64,168,32,192,24,12,17,COMPLETE
913,3.1997486185306347,2.594461977201788,22.918221382741464,49.532710280373834,2023-12-05 23:57:03.276166,2023-12-05 23:57:03.482345,0 days 00:00:00.206179,2.095051337347122,24,20,176,72,192,144,12,17,COMPLETE
914,-0.38831514609284024,0.8916780970854254,-0.5591473875372261,28.000000000000004,2023-12-05 23:57:03.483310,2023-12-05 23:57:03.688478,0 days 00:00:00.205168,2.095051337347122,24,20,8,44,36,144,12,17,COMPLETE
915,1.7647947195476992,1.7089113970401515,5.216540964734726,44.871794871794876,2023-12-05 23:57:03.689443,2023-12-05 23:57:03.893701,0 days 00:00:00.204258,2.7348814902385596,44,64,168,32,192,144,12,17,COMPLETE
916,3.277804619723335,2.563686892660825,22.59676804423742,50.0,2023-12-05 23:57:03.894762,2023-12-05 23:57:04.101562,0 days 00:00:00.206800,2.095051337347122,24,20,176,32,144,120,12,17,COMPLETE
917,3.277804619723335,2.563686892660825,22.59676804423742,50.0,2023-12-05 23:57:04.102572,2023-12-05 23:57:04.305748,0 days 00:00:00.203176,2.316801083709228,24,20,176,16,204,120,12,17,COMPLETE
918,1.3415462910512899,1.4150719412217867,4.094517728526573,44.79166666666667,2023-12-05 23:57:04.306703,2023-12-05 23:57:04.547386,0 days 00:00:00.240683,2.095051337347122,24,64,168,68,192,24,12,18,COMPLETE
919,1.5395422567256947,1.6648307520331436,4.415371146912262,41.333333333333336,2023-12-05 23:57:04.548367,2023-12-05 23:57:04.755973,0 days 00:00:00.207606,2.9394641823700813,68,20,176,32,12,240,12,18,COMPLETE
920,1.3352556920742842,1.6156329640032956,3.1267956010960583,39.39393939393939,2023-12-05 23:57:04.756921,2023-12-05 23:57:04.961406,0 days 00:00:00.204485,2.9394641823700813,52,16,176,40,120,48,12,18,COMPLETE
921,3.277804619723335,2.563686892660825,22.59676804423742,50.0,2023-12-05 23:57:04.962409,2023-12-05 23:57:05.168408,0 days 00:00:00.205999,2.9394641823700813,24,20,176,32,120,120,12,18,COMPLETE
922,2.0751975296903464,1.6605721572058585,6.997278239420326,40.17094017094017,2023-12-05 23:57:05.169588,2023-12-05 23:57:05.375542,0 days 00:00:00.205954,2.095051337347122,20,20,176,32,192,120,12,18,COMPLETE
923,2.451949037548226,2.3399712127837273,10.717644302145048,49.333333333333336,2023-12-05 23:57:05.376524,2023-12-05 23:57:05.583059,0 days 00:00:00.206535,2.9394641823700813,52,24,176,72,60,120,12,18,COMPLETE
924,-1.3682859416858468,0.7097707409075742,-1.244607441361962,25.0,2023-12-05 23:57:05.584082,2023-12-05 23:57:05.790072,0 days 00:00:00.205990,2.9394641823700813,24,44,4,36,96,144,60,18,COMPLETE
925,2.378884586083187,2.392585416977978,9.930174820787341,52.85714285714286,2023-12-05 23:57:05.791077,2023-12-05 23:57:05.997988,0 days 00:00:00.206911,2.095051337347122,52,36,176,32,192,144,12,18,COMPLETE
926,0.23842727100701258,1.0244181221579862,0.18168986012841906,34.146341463414636,2023-12-05 23:57:05.999029,2023-12-05 23:57:06.204130,0 days 00:00:00.205101,2.7348814902385596,24,36,176,36,120,144,32,18,COMPLETE
927,3.23729803534991,2.687407027154061,23.823469496612265,50.476190476190474,2023-12-05 23:57:06.205158,2023-12-05 23:57:06.409728,0 days 00:00:00.204570,2.9394641823700813,24,20,184,72,216,120,12,18,COMPLETE
928,3.263291625541725,2.6704229209255645,24.028910130096936,49.51456310679612,2023-12-05 23:57:06.410700,2023-12-05 23:57:06.623630,0 days 00:00:00.212930,2.095051337347122,24,24,176,20,216,144,12,18,COMPLETE
929,3.412979897529711,3.091175129180718,22.369890266687985,52.083333333333336,2023-12-05 23:57:06.624618,2023-12-05 23:57:06.833797,0 days 00:00:00.209179,2.9394641823700813,24,44,176,36,12,144,12,18,COMPLETE
930,0.48068450385871486,1.0838420097101318,0.5948144528000049,36.36363636363637,2023-12-05 23:57:06.834804,2023-12-05 23:57:07.040922,0 days 00:00:00.206118,2.316801083709228,24,20,172,44,204,120,32,18,COMPLETE
931,-4.75722829084961,0.5494159688820739,-1.4035796754545902,25.432525951557096,2023-12-05 23:57:07.041893,2023-12-05 23:57:07.249649,0 days 00:00:00.207756,1.9194153222345594,4,56,176,44,36,144,12,18,COMPLETE
932,1.0975718095007294,1.1708419880121834,2.8246498041048147,31.048387096774192,2023-12-05 23:57:07.250579,2023-12-05 23:57:07.454640,0 days 00:00:00.204061,1.8971364355554716,24,20,176,36,36,144,12,18,COMPLETE
933,3.3492666040773944,2.870755261655355,21.635570544763272,51.041666666666664,2023-12-05 23:57:07.455867,2023-12-05 23:57:07.660352,0 days 00:00:00.204485,2.9394641823700813,24,44,176,32,12,120,12,18,COMPLETE
934,0.8998847851040971,1.223014100593213,2.036598380807832,39.04761904761905,2023-12-05 23:57:07.661385,2023-12-05 23:57:07.867157,0 days 00:00:00.205772,2.095051337347122,24,20,176,32,192,240,40,18,COMPLETE
935,3.277804619723335,2.563686892660825,22.59676804423742,50.0,2023-12-05 23:57:07.868118,2023-12-05 23:57:08.072093,0 days 00:00:00.203975,2.095051337347122,24,20,176,32,144,120,12,18,COMPLETE
936,2.044767518726925,1.7503485288814122,8.138245290206362,36.89320388349515,2023-12-05 23:57:08.073129,2023-12-05 23:57:08.281529,0 days 00:00:00.208400,2.7348814902385596,24,44,112,32,192,144,12,18,COMPLETE
937,3.412979897529711,3.091175129180718,22.369890266687985,52.083333333333336,2023-12-05 23:57:08.282478,2023-12-05 23:57:08.486699,0 days 00:00:00.204221,2.9394641823700813,24,44,176,36,36,144,12,18,COMPLETE
938,1.7051927620819978,1.525900641977131,6.391170290834037,35.53719008264463,2023-12-05 23:57:08.487857,2023-12-05 23:57:08.705759,0 days 00:00:00.217902,2.4994054890807345,24,44,84,32,60,120,12,18,COMPLETE
939,1.4247344224511411,1.4361676889324493,3.6514076028739257,37.11340206185567,2023-12-05 23:57:08.706765,2023-12-05 23:57:08.912474,0 days 00:00:00.205709,2.9394641823700813,52,24,116,64,12,120,24,18,COMPLETE
940,3.277804619723335,2.563686892660825,22.59676804423742,50.0,2023-12-05 23:57:08.913639,2023-12-05 23:57:09.120271,0 days 00:00:00.206632,2.9394641823700813,24,20,176,44,36,120,12,18,COMPLETE
941,3.112151341535964,2.390348445082906,20.38345591618291,48.62385321100918,2023-12-05 23:57:09.121351,2023-12-05 23:57:09.325513,0 days 00:00:00.204162,2.7348814902385596,24,24,168,64,12,120,12,18,COMPLETE
942,-0.8387666649094615,0.8552171352725578,-1.2697537738989764,30.115830115830118,2023-12-05 23:57:09.326633,2023-12-05 23:57:09.530332,0 days 00:00:00.203699,1.7669661040683384,24,40,52,52,192,144,32,18,COMPLETE
943,2.437350806166702,2.0396065400025734,9.039163687220729,48.18181818181818,2023-12-05 23:57:09.531337,2023-12-05 23:57:09.733997,0 days 00:00:00.202660,2.9394641823700813,24,44,176,36,96,216,12,18,COMPLETE
944,2.4266332645095923,1.9191885453781476,7.859147017306731,46.464646464646464,2023-12-05 23:57:09.735012,2023-12-05 23:57:09.936615,0 days 00:00:00.201603,2.532627349771963,24,28,176,32,96,48,12,18,COMPLETE
945,0.6697265745357431,1.143882016924502,1.1908128072192614,36.666666666666664,2023-12-05 23:57:09.937815,2023-12-05 23:57:10.141186,0 days 00:00:00.203371,2.7348814902385596,24,44,176,36,96,144,32,18,COMPLETE
946,0.18166890713984252,1.0188828702207706,0.06479327598233295,33.980582524271846,2023-12-05 23:57:10.142354,2023-12-05 23:57:10.343692,0 days 00:00:00.201338,2.7348814902385596,24,64,176,32,144,120,32,18,COMPLETE
947,3.277804619723335,2.563686892660825,22.59676804423742,50.0,2023-12-05 23:57:10.344742,2023-12-05 23:57:10.548534,0 days 00:00:00.203792,2.095051337347122,24,20,176,44,84,120,12,18,COMPLETE
948,3.218680508024962,2.605824784647122,22.906645585587558,50.48543689320388,2023-12-05 23:57:10.549585,2023-12-05 23:57:10.954399,0 days 00:00:00.404814,2.9394641823700813,24,24,176,72,12,120,12,18,COMPLETE
949,2.1845525142205746,2.1533888180799976,8.463596665397539,50.0,2023-12-05 23:57:10.955340,2023-12-05 23:57:11.163664,0 days 00:00:00.208324,2.095051337347122,52,36,176,32,120,120,12,18,COMPLETE
950,3.218680508024962,2.605824784647122,22.906645585587558,50.48543689320388,2023-12-05 23:57:11.164636,2023-12-05 23:57:11.373590,0 days 00:00:00.208954,2.9394641823700813,24,24,176,72,216,120,12,18,COMPLETE
951,3.277804619723335,2.563686892660825,22.59676804423742,50.0,2023-12-05 23:57:11.374590,2023-12-05 23:57:11.581832,0 days 00:00:00.207242,2.9394641823700813,24,20,176,36,12,120,12,18,COMPLETE
952,0.8828447142314358,1.2236800505684093,1.9093526781724086,38.793103448275865,2023-12-05 23:57:11.582989,2023-12-05 23:57:11.790417,0 days 00:00:00.207428,2.9394641823700813,24,24,176,44,216,120,52,18,COMPLETE
953,3.3492666040773944,2.870755261655355,21.635570544763272,51.041666666666664,2023-12-05 23:57:11.791515,2023-12-05 23:57:11.997272,0 days 00:00:00.205757,2.9394641823700813,24,44,176,36,204,120,12,18,COMPLETE
954,2.2124663234356183,2.1258932715392715,6.034550300914356,52.85714285714286,2023-12-05 23:57:11.998336,2023-12-05 23:57:12.208020,0 days 00:00:00.209684,2.7348814902385596,24,40,176,32,120,24,32,18,COMPLETE
955,3.277804619723335,2.563686892660825,22.59676804423742,50.0,2023-12-05 23:57:12.208992,2023-12-05 23:57:12.416112,0 days 00:00:00.207120,2.43046720894716,24,20,176,32,36,120,12,18,COMPLETE
956,3.218680508024962,2.605824784647122,22.906645585587558,50.48543689320388,2023-12-05 23:57:12.417057,2023-12-05 23:57:12.628710,0 days 00:00:00.211653,2.9394641823700813,24,24,176,36,36,120,12,18,COMPLETE
957,3.263291625541725,2.6704229209255645,24.028910130096936,49.51456310679612,2023-12-05 23:57:12.629696,2023-12-05 23:57:12.835409,0 days 00:00:00.205713,2.9394641823700813,24,24,176,36,12,144,12,18,COMPLETE
958,3.277804619723335,2.563686892660825,22.59676804423742,50.0,2023-12-05 23:57:12.836417,2023-12-05 23:57:13.052331,0 days 00:00:00.215914,2.095051337347122,24,20,176,44,36,120,12,18,COMPLETE
959,2.523566519633852,2.559893503051276,8.902575769859867,52.94117647058824,2023-12-05 23:57:13.053292,2023-12-05 23:57:13.257625,0 days 00:00:00.204333,2.7348814902385596,24,64,168,52,192,24,32,18,COMPLETE
960,2.8711541665721447,2.1264258514236363,8.56023984419787,40.69767441860465,2023-12-05 23:57:13.258582,2023-12-05 23:57:13.466971,0 days 00:00:00.208389,2.095051337347122,52,20,124,32,120,144,12,18,COMPLETE
961,2.187567144757826,1.7908227540542554,10.056674525363102,47.78761061946903,2023-12-05 23:57:13.467996,2023-12-05 23:57:13.675769,0 days 00:00:00.207773,2.316801083709228,24,20,176,32,144,192,12,18,COMPLETE
962,0.18166890713984252,1.0188828702207706,0.06479327598233295,33.980582524271846,2023-12-05 23:57:13.676771,2023-12-05 23:57:13.885416,0 days 00:00:00.208645,2.095051337347122,24,64,176,32,192,120,32,18,COMPLETE
963,3.277804619723335,2.563686892660825,22.59676804423742,50.0,2023-12-05 23:57:13.886394,2023-12-05 23:57:14.094311,0 days 00:00:00.207917,2.095051337347122,24,20,176,32,192,120,12,18,COMPLETE
964,2.9199755375438396,2.401092300729228,14.42421142782858,46.808510638297875,2023-12-05 23:57:14.095279,2023-12-05 23:57:14.304243,0 days 00:00:00.208964,2.694058333626333,24,64,160,32,144,144,12,18,COMPLETE
965,1.3128670026565894,1.320199639888688,2.668421048686669,42.14876033057851,2023-12-05 23:57:14.305293,2023-12-05 23:57:14.511727,0 days 00:00:00.206434,2.095051337347122,24,24,176,32,216,120,24,18,COMPLETE
966,2.3618905228536384,2.74625716691327,7.487934732500269,58.2089552238806,2023-12-05 23:57:14.512953,2023-12-05 23:57:14.729846,0 days 00:00:00.216893,2.7348814902385596,24,64,200,32,192,24,32,18,COMPLETE
967,2.4408809346265,2.0995732272240413,8.342738303427764,44.329896907216494,2023-12-05 23:57:14.730873,2023-12-05 23:57:14.948226,0 days 00:00:00.217353,2.9394641823700813,24,64,176,36,204,120,12,18,COMPLETE
968,1.3415462910512899,1.4150719412217867,4.094517728526573,44.79166666666667,2023-12-05 23:57:14.949249,2023-12-05 23:57:15.185210,0 days 00:00:00.235961,2.095051337347122,24,64,168,36,192,24,12,19,COMPLETE
969,-1.1262694582592854,0.7201735135991845,-1.058648564310214,21.296296296296298,2023-12-05 23:57:15.186211,2023-12-05 23:57:15.390481,0 days 00:00:00.204270,2.7348814902385596,24,44,12,36,36,144,32,19,COMPLETE
970,3.218680508024962,2.605824784647122,22.906645585587558,50.48543689320388,2023-12-05 23:57:15.391442,2023-12-05 23:57:15.598919,0 days 00:00:00.207477,2.6506143752504387,24,24,176,72,12,120,12,19,COMPLETE
971,0.9318087128480124,1.2460208788863252,1.8152501287093255,40.54054054054054,2023-12-05 23:57:15.599998,2023-12-05 23:57:15.805322,0 days 00:00:00.205324,2.7348814902385596,24,44,200,52,120,144,32,19,COMPLETE
972,2.022695889298741,1.7968097381576669,5.9731776044783595,43.01075268817204,2023-12-05 23:57:15.806395,2023-12-05 23:57:16.013102,0 days 00:00:00.206707,2.7348814902385596,24,56,176,36,84,144,16,19,COMPLETE
